Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               1                        0               587376          0               

320X180         2               110                      56000           2115928         34798           

320X180         3               125                      57000           2046352         54254           

320X180         4               152                      57000           2134584         52813           

320X180         5               152                      58000           2100176         51573           

320X180         6               154                      58000           2388384         56460           

320X180         7               173                      59000           3039360         125328          

320X180         8               176                      60000           2967240         124134          

320X180         9               178                      60000           3014600         132606          

320X180         10              176                      61000           2961856         140949          

320X180         11              178                      62000           3040848         148311          

320X180         12              191                      62000           3060048         148434          

320X180         13              208                      63000           3087928         139387          

320X180         14              205                      63000           2983424         135038          

320X180         15              211                      64000           3107192         169283          

320X180         16              201                      65000           3041072         146396          

320X180         17              200                      65000           2954976         150355          

320X180         18              218                      66000           3166904         145161          

320X180         19              197                      67000           3011280         138052          

320X180         20              45                       67000           800200          21846           

320X180         21              157                      67000           2661464         81674           

320X180         22              155                      68000           2630688         57340           

320X180         23              149                      69000           2612184         69152           

320X180         24              146                      69000           2644120         59303           

320X180         25              152                      70000           2600064         57947           

320X180         26              154                      70000           2571624         55971           

320X180         27              142                      71000           2600856         68991           

320X180         28              152                      72000           2629880         58542           

320X180         29              149                      72000           2669712         59378           

320X180         30              142                      73000           2541664         57234           

320X180         31              62                       74000           1155064         30513           

320X180         32              131                      74000           2153040         62573           

320X180         33              130                      74000           2231208         59366           

320X180         34              153                      75000           2381512         76084           

320X180         35              140                      76000           2405072         69489           

320X180         36              141                      76000           2324664         64219           

320X180         37              138                      77000           2200016         57955           

320X180         38              136                      78000           2217848         63842           

320X180         39              130                      78000           2262280         56897           

320X180         40              147                      79000           2474784         64850           

320X180         41              146                      79000           2632856         67109           

320X180         42              144                      80000           2484064         74316           

320X180         43              145                      81000           2477744         64323           

320X180         44              163                      81000           2679160         74972           

320X180         45              154                      82000           2638768         66594           

320X180         46              159                      83000           2650200         73363           

320X180         47              151                      83000           2625248         64674           

320X180         48              152                      84000           2555328         65132           

320X180         49              36                       84000           777504          14375           

320X180         50              163                      85000           2760816         112744          

320X180         51              163                      85000           2981360         90021           

320X180         52              168                      86000           2938592         100599          

320X180         53              174                      86000           2977304         98057           

320X180         54              166                      87000           2943872         105700          

320X180         55              175                      88000           2974288         102045          

320X180         56              171                      88000           2991224         108855          

320X180         57              169                      89000           3022424         107481          

320X180         58              166                      90000           3005600         118998          

320X180         59              173                      90000           3058624         112834          

320X180         60              161                      91000           3004576         99895           

320X180         61              99                       91000           1686984         73622           

320X180         62              162                      92000           2963096         82769           

320X180         63              152                      92000           2679008         66133           

320X180         64              167                      93000           2894264         96294           

320X180         65              153                      94000           2966672         96986           

320X180         66              168                      94000           2991952         106344          

320X180         67              158                      95000           3018280         119133          

320X180         68              161                      96000           3023448         140468          

320X180         69              163                      96000           3030072         128655          

320X180         70              156                      97000           2970320         111888          

320X180         71              159                      97000           2724512         86331           

320X180         72              164                      98000           2747880         103828          

320X180         73              164                      99000           2845240         86346           

320X180         74              171                      99000           3015360         101375          

320X180         75              174                      100000          3040712         123737          

320X180         76              168                      101000          3051296         143273          

320X180         77              162                      101000          3023880         127691          

320X180         78              103                      102000          1843296         80269           

320X180         79              196                      102000          2996160         252153          

320X180         80              186                      103000          2994832         282364          

320X180         81              189                      103000          3077448         270489          

320X180         82              186                      104000          3062080         258849          

320X180         83              181                      105000          3116600         253436          

320X180         84              155                      105000          2958936         129721          

320X180         85              151                      106000          3022376         146261          

320X180         86              161                      107000          3011392         170877          

320X180         87              155                      107000          3008848         166223          

320X180         88              147                      108000          3017032         163632          

320X180         89              159                      108000          2796216         108452          

320X180         90              37                       109000          896872          34046           

320X180         91              139                      109000          2765496         127995          

320X180         92              154                      110000          2951176         103792          

320X180         93              39                       110000          210616          16033           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               1                        0               587376          0               

320X180         2               156                      56000           2115928         34798           

320X180         3               128                      57000           2046352         54254           

320X180         4               162                      57000           2134584         52813           

