Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               45                       0               98880           3581            

320X180         2               41                       2000            55336           2685            

320X180         3               39                       3000            55320           2685            

320X180         4               41                       4000            55328           2685            

320X180         5               76                       4000            821472          6699            

320X180         6               189                      5000            2856800         31405           

320X180         7               216                      5000            3116264         55377           

320X180         8               228                      6000            3217824         65115           

320X180         9               223                      7000            3033304         68824           

320X180         10              225                      7000            3064872         64578           

320X180         11              229                      8000            3042440         67820           

320X180         12              216                      9000            3046088         71761           

320X180         13              219                      9000            3050128         75112           

320X180         14              223                      10000           3056672         64124           

320X180         15              213                      10000           3049632         61498           

320X180         16              231                      11000           3049376         63930           

320X180         17              212                      12000           3059872         69520           

320X180         18              212                      12000           3050336         60830           

320X180         19              207                      13000           3060264         67683           

320X180         20              214                      14000           3078808         71403           

320X180         21              218                      14000           3047400         67373           

320X180         22              210                      15000           3052504         53036           

320X180         23              206                      15000           3046912         56427           

320X180         24              227                      16000           3059408         62067           

320X180         25              231                      17000           3052400         69142           

320X180         26              224                      17000           3057512         59531           

320X180         27              210                      18000           3050136         64408           

320X180         28              208                      19000           3054864         67505           

320X180         29              214                      19000           3042616         72790           

320X180         30              222                      20000           3056976         65278           

320X180         31              221                      20000           3047808         66144           

320X180         32              215                      21000           3074096         69828           

320X180         33              203                      22000           3046328         73192           

320X180         34              213                      22000           3028864         57276           

320X180         35              197                      23000           3035288         53696           

320X180         36              195                      24000           3010352         48905           

320X180         37              218                      24000           2973792         49385           

320X180         38              217                      25000           2882272         42140           

320X180         39              211                      25000           2731888         41631           

320X180         40              198                      26000           2574416         38243           

320X180         41              179                      27000           2436472         35094           

320X180         42              198                      27000           2424112         32074           

320X180         43              186                      28000           2294352         32423           

320X180         44              203                      29000           2909144         47928           

320X180         45              197                      29000           2685240         50969           

320X180         46              172                      30000           2512576         39104           

320X180         47              164                      30000           2340112         45563           

320X180         48              68                       31000           1186816         17059           

320X180         49              162                      31000           2223232         101059          

320X180         50              185                      32000           2716752         167982          

320X180         51              132                      33000           1763024         107312          

320X180         52              185                      33000           3113240         245430          

320X180         53              213                      34000           3038904         328436          

320X180         54              186                      34000           2883160         196456          

320X180         55              221                      35000           3144648         163538          

320X180         56              222                      35000           3017264         179645          

320X180         57              209                      36000           3128040         184862          

320X180         58              230                      37000           3027216         183635          

320X180         59              214                      37000           3077712         186513          

320X180         60              224                      38000           3084432         180637          

320X180         61              205                      39000           3043688         139097          

320X180         62              208                      39000           3045656         133363          

320X180         63              84                       40000           1277640         55239           

320X180         64              212                      40000           2950176         120176          

320X180         65              211                      41000           3128032         141485          

320X180         66              225                      41000           3239712         165482          

320X180         67              185                      42000           3093568         157459          

