Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               4                        0               1984768         0               

320X180         2               137                      440000          3051728         88138           

320X180         3               193                      440000          3051536         129300          

320X180         4               184                      441000          3033400         124927          

320X180         5               185                      441000          3079648         124623          

320X180         6               188                      442000          3052960         117880          

320X180         7               182                      443000          3070392         125935          

320X180         8               182                      443000          3073912         117597          

320X180         9               193                      444000          3026152         112494          

320X180         10              70                       445000          1298584         51232           

320X180         11              180                      445000          2922936         119584          

320X180         12              191                      445000          3054752         116232          

320X180         13              188                      446000          3033400         125369          

320X180         14              186                      447000          3040200         128253          

320X180         15              197                      447000          3113920         110492          

320X180         16              44                       448000          862720          18576           

320X180         17              187                      448000          2922320         132350          

320X180         18              182                      449000          3010752         145778          

320X180         19              181                      449000          3028336         136553          

320X180         20              189                      450000          3037256         142496          

320X180         21              178                      451000          3038864         148022          

320X180         22              182                      451000          3058976         151943          

320X180         23              186                      452000          3052976         147696          

320X180         24              190                      452000          3051248         151736          

320X180         25              192                      453000          3077240         135648          

320X180         26              182                      454000          3061288         132677          

320X180         27              181                      454000          3075424         114293          

320X180         28              79                       455000          1345968         43485           

320X180         29              172                      455000          2736928         102671          

320X180         30              190                      456000          3011232         85707           

320X180         31              187                      456000          2898872         78388           

320X180         32              203                      457000          2945432         84838           

320X180         33              210                      458000          3015904         89705           

320X180         34              210                      458000          3002656         86548           

320X180         35              188                      459000          2898480         74645           

320X180         36              184                      460000          3013512         89207           

320X180         37              145                      460000          2503944         70966           

320X180         38              188                      461000          2939160         137222          

320X180         39              203                      461000          2982128         145206          

320X180         40              201                      462000          3093872         139492          

320X180         41              202                      463000          3040848         136997          

320X180         42              187                      463000          3085672         155179          

320X180         43              189                      464000          3035712         160780          

320X180         44              168                      464000          2851344         118682          

320X180         45              140                      465000          2505432         116604          

320X180         46              192                      466000          2990624         112822          

320X180         47              191                      466000          3086256         107682          

320X180         48              191                      467000          3041128         98451           

320X180         49              192                      467000          3039224         100449          

320X180         50              191                      468000          3031792         92061           

320X180         51              178                      469000          2925688         90450           

320X180         52              189                      469000          3007016         91788           

320X180         53              192                      470000          3045384         102313          

320X180         54              115                      471000          1879640         64995           

320X180         55              186                      471000          2987592         145138          

320X180         56              190                      472000          3098672         150646          

320X180         57              187                      472000          3025184         163241          

320X180         58              77                       473000          1334536         62650           

320X180         59              193                      473000          2914840         121637          

320X180         60              191                      474000          3025224         89359           

320X180         61              187                      474000          3018248         86052           

320X180         62              189                      475000          3019568         84244           

320X180         63              183                      476000          2998240         73557           

320X180         64              37                       476000          667568          17222           

320X180         65              187                      476000          3212040         144935          

320X180         66              183                      477000          3074848         141181          

320X180         67              189                      478000          3038784         129960          

320X180         68              205                      478000          3049408         125001          

320X180         69              38                       479000          699160          20400           

320X180         70              185                      479000          2909432         84801           

320X180         71              166                      480000          2784944         62707           

320X180         72              152                      480000          2592304         74341           

320X180         73              97                       481000          1564496         37356           

320X180         74              165                      481000          2602680         53561           

320X180         75              145                      482000          2081488         43578           

320X180         76              162                      482000          2357456         43515           

320X180         77              166                      483000          2889480         48387           

320X180         78              172                      484000          2962736         72253           

320X180         79              176                      484000          3052424         83488           

320X180         80              108                      485000          1922584         53569           
