Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         37              1257                     51000           1045521         1434096         

320X180         38              558                      53000           495700          580317          

320X180         39              473                      54000           248571          529672          

320X180         40              382                      56000           553977          270011          

320X180         41              297                      57000           95839           314522          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               229                      0               935574          0               

320X180         2               310                      1000            789459          137688          

320X180         3               392                      2000            422027          379031          

320X180         4               496                      3000            770927          426388          

320X180         5               469                      4000            1110919         223406          

320X180         6               1073                     5000            1074328         1139609         

320X180         7               560                      7000            1537740         287788          

320X180         8               671                      8000            1479017         502837          

320X180         9               696                      9000            1123666         685442          

320X180         10              834                      10000           925990          909613          

320X180         11              758                      11000           1297341         770742          

320X180         12              1150                     13000           1549623         1265140         

320X180         13              650                      14000           1108864         479400          

320X180         14              775                      16000           1193374         648634          

320X180         15              926                      17000           1067844         689109          

320X180         16              474                      18000           518198          507440          

320X180         17              732                      19000           1343571         782133          

320X180         18              678                      20000           1204393         670549          

320X180         19              977                      21000           1587163         1006880         

320X180         20              1795                     22000           3119053         1912315         

320X180         21              697                      25000           897657          732246          

320X180         22              820                      26000           467400          1098295         

320X180         23              556                      28000           859740          460115          

320X180         24              575                      29000           1404266         365041          

320X180         25              427                      30000           857686          372712          

320X180         26              564                      32000           927745          463728          

320X180         27              823                      33000           423697          1103640         

320X180         28              2058                     35000           3717950         1545641         

320X180         29              1297                     39000           1013562         1296549         

320X180         30              647                      41000           916351          648674          

320X180         31              958                      42000           1433096         919269          

320X180         32              918                      44000           1284562         1011575         

320X180         33              825                      45000           1143360         922305          

320X180         34              1071                     46000           1041961         1331727         

320X180         35              816                      48000           1419648         735003          

320X180         36              634                      50000           863947          663720          

320X180         37              1210                     51000           1045521         1434096         

320X180         38              559                      53000           495700          580317          

320X180         39              473                      54000           248571          529672          

320X180         40              382                      56000           553977          270011          

320X180         41              300                      57000           95839           314522          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               223                      0               935574          0               

320X180         2               308                      1000            789459          137688          

320X180         3               394                      2000            422027          379031          

320X180         4               490                      3000            770927          426388          

320X180         5               469                      4000            1110919         223406          

320X180         6               1085                     5000            1074328         1139609         

320X180         7               559                      7000            1537740         287788          

320X180         8               661                      8000            1479017         502837          

320X180         9               698                      9000            1123666         685442          

320X180         10              831                      10000           925990          909613          

320X180         11              732                      11000           1297341         770742          

320X180         12              1156                     13000           1549623         1265140         

320X180         13              647                      14000           1108864         479400          

320X180         14              704                      16000           1193374         648634          

320X180         15              726                      17000           1067844         689109          

320X180         16              512                      18000           518198          507440          

320X180         17              783                      19000           1343571         782133          

320X180         18              884                      20000           1204393         670549          

320X180         19              980                      21000           1587163         1006880         

320X180         20              1842                     22000           3119053         1912315         

320X180         21              709                      25000           897657          732246          

320X180         22              869                      26000           467400          1098295         

320X180         23              586                      28000           859740          460115          

320X180         24              598                      29000           1404266         365041          

320X180         25              440                      30000           857686          372712          

320X180         26              572                      32000           927745          463728          

320X180         27              859                      33000           423697          1103640         

320X180         28              2120                     35000           3717950         1545641         

320X180         29              1314                     39000           1013562         1296549         

320X180         30              643                      41000           916351          648674          

320X180         31              970                      42000           1433096         919269          

320X180         32              913                      44000           1284562         1011575         

320X180         33              842                      45000           1143360         922305          

320X180         34              1105                     46000           1041961         1331727         

320X180         35              842                      48000           1419648         735003          

320X180         36              656                      50000           863947          663720          

320X180         37              1248                     51000           1045521         1434096         

320X180         38              568                      53000           495700          580317          

320X180         39              487                      54000           248571          529672          

320X180         40              398                      56000           553977          270011          

320X180         41              306                      57000           95839           314522          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               223                      0               935574          0               

320X180         2               316                      1000            789459          137688          

320X180         3               403                      2000            422027          379031          

320X180         4               507                      3000            770927          426388          

320X180         5               478                      4000            1110919         223406          

320X180         6               1113                     5000            1074328         1139609         

320X180         7               564                      7000            1537740         287788          

320X180         8               697                      8000            1479017         502837          

320X180         9               692                      9000            1123666         685442          

320X180         10              941                      10000           925990          909613          

320X180         11              821                      11000           1297341         770742          

320X180         12              1172                     13000           1549623         1265140         

320X180         13              628                      14000           1108864         479400          

320X180         14              699                      16000           1193374         648634          

320X180         15              702                      17000           1067844         689109          

320X180         16              506                      18000           518198          507440          

320X180         17              787                      19000           1343571         782133          

320X180         18              702                      20000           1204393         670549          

320X180         19              988                      21000           1587163         1006880         

320X180         20              1837                     22000           3119053         1912315         

320X180         21              720                      25000           897657          732246          

320X180         22              853                      26000           467400          1098295         

320X180         23              592                      28000           859740          460115          

320X180         24              787                      29000           1404266         365041          

320X180         25              438                      30000           857686          372712          

320X180         26              575                      32000           927745          463728          

320X180         27              820                      33000           423697          1103640         

320X180         28              2048                     35000           3717950         1545641         

320X180         29              1281                     39000           1013562         1296549         

320X180         30              627                      41000           916351          648674          

320X180         31              972                      42000           1433096         919269          

320X180         32              926                      44000           1284562         1011575         

320X180         33              857                      45000           1143360         922305          

320X180         34              1113                     46000           1041961         1331727         

320X180         35              851                      48000           1419648         735003          

320X180         36              669                      50000           863947          663720          

320X180         37              1279                     51000           1045521         1434096         

320X180         38              578                      53000           495700          580317          

320X180         39              499                      54000           248571          529672          

320X180         40              396                      56000           553977          270011          

320X180         41              307                      57000           95839           314522          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               236                      0               935574          0               

320X180         2               317                      1000            789459          137688          

320X180         3               414                      2000            422027          379031          

320X180         4               519                      3000            770927          426388          

320X180         5               493                      4000            1110919         223406          

320X180         6               1122                     5000            1074328         1139609         

320X180         7               578                      7000            1537740         287788          

320X180         8               686                      8000            1479017         502837          

320X180         9               682                      9000            1123666         685442          

320X180         10              805                      10000           925990          909613          

320X180         11              736                      11000           1297341         770742          

320X180         12              1147                     13000           1549623         1265140         

320X180         13              619                      14000           1108864         479400          

320X180         14              686                      16000           1193374         648634          

320X180         15              673                      17000           1067844         689109          

320X180         16              496                      18000           518198          507440          

320X180         17              780                      19000           1343571         782133          

320X180         18              683                      20000           1204393         670549          

320X180         19              939                      21000           1587163         1006880         

320X180         20              1749                     22000           3119053         1912315         

320X180         21              694                      25000           897657          732246          

320X180         22              822                      26000           467400          1098295         

320X180         23              555                      28000           859740          460115          

320X180         24              590                      29000           1404266         365041          

320X180         25              424                      30000           857686          372712          

320X180         26              563                      32000           927745          463728          

320X180         27              822                      33000           423697          1103640         

320X180         28              2028                     35000           3717950         1545641         

320X180         29              1405                     39000           1013562         1296549         

320X180         30              627                      41000           916351          648674          

320X180         31              932                      42000           1433096         919269          

320X180         32              895                      44000           1284562         1011575         

320X180         33              828                      45000           1143360         922305          

320X180         34              1077                     46000           1041961         1331727         

320X180         35              833                      48000           1419648         735003          

320X180         36              637                      50000           863947          663720          

320X180         37              1217                     51000           1045521         1434096         

320X180         38              568                      53000           495700          580317          

320X180         39              493                      54000           248571          529672          

320X180         40              379                      56000           553977          270011          

320X180         41              301                      57000           95839           314522          

