Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         34              4320                     124000          3383975         3900704         

320X180         35              3958                     134000          5741488         3922355         

320X180         36              3591                     144000          6491819         3723135         

320X180         37              4009                     154000          6219561         3930714         

320X180         38              3060                     164000          2423557         2094443         

320X180         39              1535                     174000          891129          1027162         

320X180         40              1699                     180000          914171          906392          

320X180         41              1015                     190000          690560          677983          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               841                      0               682401          572835          

320X180         2               823                      4000            585747          741927          

320X180         3               508                      8000            448302          399976          

320X180         4               550                      10000           602288          508096          

320X180         5               953                      12000           633351          1067939         

320X180         6               408                      16000           472549          500080          

320X180         7               621                      17000           409071          648342          

320X180         8               595                      20000           1405469         386599          

320X180         9               1396                     21000           2273343         1911870         

320X180         10              957                      24000           654088          1692925         

320X180         11              547                      26000           1022323         298466          

320X180         12              854                      27000           325187          1230708         

320X180         13              587                      29000           499621          563617          

320X180         14              1633                     30000           2880156         1369276         

320X180         15              927                      33000           466623          1350802         

320X180         16              1505                     35000           1291018         1074895         

320X180         17              295                      40000           359753          160744          

320X180         18              329                      42000           884227          55482           

320X180         19              649                      43000           845712          780099          

320X180         20              1642                     44000           790960          1314656         

320X180         21              1440                     51000           914541          1010560         

320X180         22              2871                     58000           3089503         2629688         

320X180         23              2227                     66000           1695496         2610350         

320X180         24              512                      71000           187188          586839          

320X180         25              1646                     72000           983811          1147735         

320X180         26              547                      80000           124924          602759          

320X180         27              460                      81000           232798          366438          

320X180         28              380                      83000           327905          217465          

320X180         29              765                      86000           317465          480778          

320X180         30              1012                     90000           780119          715730          

320X180         31              3606                     94000           2050206         3138646         

320X180         32              4364                     104000          2791362         4792710         

320X180         33              4320                     114000          3219139         4094828         

320X180         34              4311                     124000          3383975         3900704         

320X180         35              4006                     134000          5741488         3922355         

320X180         36              3553                     144000          6491819         3723135         

320X180         37              3913                     154000          6219561         3930714         

320X180         38              3101                     164000          2423557         2094443         

320X180         39              1575                     174000          891129          1027162         

320X180         40              1741                     180000          914171          906392          

320X180         41              1048                     190000          690560          677983          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               858                      0               682401          572835          

320X180         2               879                      4000            585747          741927          

320X180         3               543                      8000            448302          399976          

320X180         4               574                      10000           602288          508096          

320X180         5               995                      12000           633351          1067939         

320X180         6               417                      16000           472549          500080          

320X180         7               628                      17000           409071          648342          

320X180         8               600                      20000           1405469         386599          

320X180         9               1470                     21000           2273343         1911870         

320X180         10              976                      24000           654088          1692925         

320X180         11              527                      26000           1022323         298466          

320X180         12              823                      27000           325187          1230708         

320X180         13              571                      29000           499621          563617          

320X180         14              1585                     30000           2880156         1369276         

320X180         15              910                      33000           466623          1350802         

320X180         16              1457                     35000           1291018         1074895         

320X180         17              283                      40000           359753          160744          

320X180         18              328                      42000           884227          55482           

320X180         19              635                      43000           845712          780099          

320X180         20              1631                     44000           790960          1314656         

320X180         21              1335                     51000           914541          1010560         

320X180         22              2702                     58000           3089503         2629688         

320X180         23              2117                     66000           1695496         2610350         

320X180         24              489                      71000           187188          586839          

320X180         25              1622                     72000           983811          1147735         

320X180         26              624                      80000           124924          602759          

320X180         27              499                      81000           232798          366438          

320X180         28              365                      83000           327905          217465          

320X180         29              754                      86000           317465          480778          

320X180         30              1002                     90000           780119          715730          

320X180         31              3366                     94000           2050206         3138646         

320X180         32              4302                     104000          2791362         4792710         

320X180         33              4311                     114000          3219139         4094828         

320X180         34              4350                     124000          3383975         3900704         

320X180         35              3999                     134000          5741488         3922355         

320X180         36              3534                     144000          6491819         3723135         

320X180         37              4075                     154000          6219561         3930714         

320X180         38              3141                     164000          2423557         2094443         

320X180         39              1595                     174000          891129          1027162         

320X180         40              1750                     180000          914171          906392          

320X180         41              1039                     190000          690560          677983          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               894                      0               682401          572835          

320X180         2               888                      4000            585747          741927          

320X180         3               540                      8000            448302          399976          

320X180         4               574                      10000           602288          508096          

320X180         5               996                      12000           633351          1067939         

320X180         6               401                      16000           472549          500080          

320X180         7               613                      17000           409071          648342          

320X180         8               602                      20000           1405469         386599          

320X180         9               1470                     21000           2273343         1911870         

320X180         10              976                      24000           654088          1692925         

320X180         11              542                      26000           1022323         298466          

320X180         12              821                      27000           325187          1230708         

320X180         13              583                      29000           499621          563617          

320X180         14              1582                     30000           2880156         1369276         

320X180         15              912                      33000           466623          1350802         

320X180         16              1455                     35000           1291018         1074895         

320X180         17              281                      40000           359753          160744          

320X180         18              316                      42000           884227          55482           

320X180         19              611                      43000           845712          780099          

320X180         20              1561                     44000           790960          1314656         

320X180         21              1384                     51000           914541          1010560         

320X180         22              2781                     58000           3089503         2629688         

320X180         23              2478                     66000           1695496         2610350         

320X180         24              502                      71000           187188          586839          

320X180         25              1639                     72000           983811          1147735         

320X180         26              550                      80000           124924          602759          

320X180         27              461                      81000           232798          366438          

320X180         28              380                      83000           327905          217465          

320X180         29              751                      86000           317465          480778          

320X180         30              983                      90000           780119          715730          

320X180         31              3282                     94000           2050206         3138646         

320X180         32              4274                     104000          2791362         4792710         

320X180         33              4198                     114000          3219139         4094828         

320X180         34              4260                     124000          3383975         3900704         

320X180         35              4011                     134000          5741488         3922355         

320X180         36              3602                     144000          6491819         3723135         

320X180         37              4086                     154000          6219561         3930714         

320X180         38              3082                     164000          2423557         2094443         

320X180         39              1560                     174000          891129          1027162         

320X180         40              1764                     180000          914171          906392          

320X180         41              1093                     190000          690560          677983          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               894                      0               682401          572835          

320X180         2               883                      4000            585747          741927          

320X180         3               547                      8000            448302          399976          

320X180         4               586                      10000           602288          508096          

320X180         5               1017                     12000           633351          1067939         

320X180         6               427                      16000           472549          500080          

320X180         7               657                      17000           409071          648342          

320X180         8               617                      20000           1405469         386599          

320X180         9               1490                     21000           2273343         1911870         

320X180         10              970                      24000           654088          1692925         

320X180         11              541                      26000           1022323         298466          

320X180         12              847                      27000           325187          1230708         

320X180         13              591                      29000           499621          563617          

320X180         14              1616                     30000           2880156         1369276         

320X180         15              904                      33000           466623          1350802         

320X180         16              1472                     35000           1291018         1074895         

320X180         17              291                      40000           359753          160744          

320X180         18              324                      42000           884227          55482           

320X180         19              638                      43000           845712          780099          

320X180         20              1666                     44000           790960          1314656         

320X180         21              1670                     51000           914541          1010560         

320X180         22              2865                     58000           3089503         2629688         

320X180         23              2213                     66000           1695496         2610350         

320X180         24              495                      71000           187188          586839          

320X180         25              1606                     72000           983811          1147735         

320X180         26              533                      80000           124924          602759          

320X180         27              449                      81000           232798          366438          

320X180         28              372                      83000           327905          217465          

320X180         29              749                      86000           317465          480778          

320X180         30              971                      90000           780119          715730          

320X180         31              3245                     94000           2050206         3138646         

320X180         32              4103                     104000          2791362         4792710         

320X180         33              4080                     114000          3219139         4094828         

320X180         34              4231                     124000          3383975         3900704         

320X180         35              3945                     134000          5741488         3922355         

320X180         36              3529                     144000          6491819         3723135         

320X180         37              4090                     154000          6219561         3930714         

320X180         38              3052                     164000          2423557         2094443         

320X180         39              1522                     174000          891129          1027162         

320X180         40              1714                     180000          914171          906392          

320X180         41              1031                     190000          690560          677983          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               896                      0               682401          572835          

320X180         2               894                      4000            585747          741927          

320X180         3               548                      8000            448302          399976          

320X180         4               594                      10000           602288          508096          

320X180         5               1027                     12000           633351          1067939         

320X180         6               432                      16000           472549          500080          

320X180         7               649                      17000           409071          648342          

320X180         8               602                      20000           1405469         386599          

320X180         9               1434                     21000           2273343         1911870         

320X180         10              989                      24000           654088          1692925         

320X180         11              552                      26000           1022323         298466          

320X180         12              844                      27000           325187          1230708         

320X180         13              592                      29000           499621          563617          

320X180         14              1658                     30000           2880156         1369276         

320X180         15              942                      33000           466623          1350802         

320X180         16              1860                     35000           1291018         1074895         

320X180         17              298                      40000           359753          160744          

320X180         18              339                      42000           884227          55482           

320X180         19              660                      43000           845712          780099          

320X180         20              1643                     44000           790960          1314656         

320X180         21              1454                     51000           914541          1010560         

320X180         22              2901                     58000           3089503         2629688         

320X180         23              2222                     66000           1695496         2610350         

320X180         24              517                      71000           187188          586839          

320X180         25              1671                     72000           983811          1147735         

320X180         26              553                      80000           124924          602759          

320X180         27              472                      81000           232798          366438          

320X180         28              390                      83000           327905          217465          

320X180         29              782                      86000           317465          480778          

320X180         30              1027                     90000           780119          715730          

320X180         31              3278                     94000           2050206         3138646         

320X180         32              4232                     104000          2791362         4792710         

320X180         33              4283                     114000          3219139         4094828         

320X180         34              4290                     124000          3383975         3900704         

320X180         35              3828                     134000          5741488         3922355         

320X180         36              3494                     144000          6491819         3723135         

320X180         37              3853                     154000          6219561         3930714         

320X180         38              2990                     164000          2423557         2094443         

320X180         39              1607                     174000          891129          1027162         

320X180         40              1747                     180000          914171          906392          

320X180         41              1028                     190000          690560          677983          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               886                      0               682401          572835          

320X180         2               892                      4000            585747          741927          

320X180         3               545                      8000            448302          399976          

320X180         4               576                      10000           602288          508096          

320X180         5               1027                     12000           633351          1067939         

320X180         6               424                      16000           472549          500080          

320X180         7               631                      17000           409071          648342          

320X180         8               593                      20000           1405469         386599          

320X180         9               1407                     21000           2273343         1911870         

320X180         10              966                      24000           654088          1692925         

320X180         11              535                      26000           1022323         298466          

320X180         12              1294                     27000           325187          1230708         

320X180         13              594                      29000           499621          563617          

320X180         14              1615                     30000           2880156         1369276         

320X180         15              924                      33000           466623          1350802         

320X180         16              1493                     35000           1291018         1074895         

320X180         17              297                      40000           359753          160744          

320X180         18              340                      42000           884227          55482           

320X180         19              663                      43000           845712          780099          

320X180         20              1650                     44000           790960          1314656         

320X180         21              1420                     51000           914541          1010560         

320X180         22              2824                     58000           3089503         2629688         

320X180         23              2196                     66000           1695496         2610350         

320X180         24              509                      71000           187188          586839          

320X180         25              1609                     72000           983811          1147735         

320X180         26              528                      80000           124924          602759          

320X180         27              453                      81000           232798          366438          

320X180         28              371                      83000           327905          217465          

320X180         29              751                      86000           317465          480778          

320X180         30              986                      90000           780119          715730          

320X180         31              3256                     94000           2050206         3138646         

320X180         32              4086                     104000          2791362         4792710         

320X180         33              4171                     114000          3219139         4094828         

320X180         34              4097                     124000          3383975         3900704         

320X180         35              3779                     134000          5741488         3922355         

320X180         36              3387                     144000          6491819         3723135         

320X180         37              3884                     154000          6219561         3930714         

320X180         38              2971                     164000          2423557         2094443         

320X180         39              1546                     174000          891129          1027162         

320X180         40              1645                     180000          914171          906392          

320X180         41              994                      190000          690560          677983          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               971                      0               682401          572835          

320X180         2               872                      4000            585747          741927          

320X180         3               539                      8000            448302          399976          

320X180         4               561                      10000           602288          508096          

320X180         5               956                      12000           633351          1067939         

320X180         6               401                      16000           472549          500080          

320X180         7               635                      17000           409071          648342          

320X180         8               605                      20000           1405469         386599          

320X180         9               1976                     21000           2273343         1911870         

320X180         10              949                      24000           654088          1692925         

320X180         11              542                      26000           1022323         298466          

320X180         12              845                      27000           325187          1230708         

320X180         13              591                      29000           499621          563617          

320X180         14              1623                     30000           2880156         1369276         

320X180         15              917                      33000           466623          1350802         

320X180         16              1492                     35000           1291018         1074895         

320X180         17              301                      40000           359753          160744          

320X180         18              338                      42000           884227          55482           

320X180         19              658                      43000           845712          780099          

320X180         20              1599                     44000           790960          1314656         

320X180         21              1365                     51000           914541          1010560         

320X180         22              2798                     58000           3089503         2629688         

320X180         23              2175                     66000           1695496         2610350         

320X180         24              507                      71000           187188          586839          

320X180         25              1597                     72000           983811          1147735         

320X180         26              545                      80000           124924          602759          

320X180         27              460                      81000           232798          366438          

320X180         28              389                      83000           327905          217465          

320X180         29              753                      86000           317465          480778          

320X180         30              980                      90000           780119          715730          

320X180         31              3274                     94000           2050206         3138646         

320X180         32              4043                     104000          2791362         4792710         

320X180         33              4034                     114000          3219139         4094828         

320X180         34              4121                     124000          3383975         3900704         

320X180         35              3726                     134000          5741488         3922355         

320X180         36              3426                     144000          6491819         3723135         

320X180         37              3831                     154000          6219561         3930714         

320X180         38              3004                     164000          2423557         2094443         

320X180         39              1513                     174000          891129          1027162         

320X180         40              1694                     180000          914171          906392          

320X180         41              1007                     190000          690560          677983          

