Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         37              277                      111000          3351            38549           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               122                      0               11565           184             

320X180         2               1606                     1000            631308          127648          

320X180         3               2623                     5000            1019933         112642          

320X180         4               3256                     8000            1006097         145099          

320X180         5               3444                     12000           1082058         160502          

320X180         6               749                      17000           163798          27705           

320X180         7               1606                     18000           698718          88861           

320X180         8               3038                     21000           1720182         182538          

320X180         9               493                      26000           179223          26186           

320X180         10              2245                     27000           715794          119255          

320X180         11              1452                     32000           390946          68976           

320X180         12              2676                     34000           835734          143527          

320X180         13              94                       39000           33996           8082            

320X180         14              1519                     40000           342510          75859           

320X180         15              1378                     42000           439251          81592           

320X180         16              969                      45000           327219          65806           

320X180         17              1912                     48000           464491          94588           

320X180         18              1317                     52000           294636          78590           

320X180         19              1530                     55000           360839          94836           

320X180         20              111                      58000           27053           8524            

320X180         21              343                      58000           71388           26258           

320X180         22              967                      59000           175068          43229           

320X180         23              1416                     61000           325386          72078           

320X180         24              2192                     64000           459212          116885          

320X180         25              1172                     69000           199466          55305           

320X180         26              2166                     72000           549166          151435          

320X180         27              989                      77000           234731          61781           

320X180         28              1414                     79000           266337          75270           

320X180         29              1306                     82000           247533          47981           

320X180         30              1357                     85000           247881          62138           

320X180         31              1821                     88000           331345          75049           

320X180         32              1585                     91000           674113          101554          

320X180         33              1507                     94000           237386          79024           

320X180         34              3170                     97000           619080          142686          

320X180         35              1384                     102000          328911          91949           

320X180         36              662                      107000          257354          19777           

320X180         37              282                      111000          3351            38549           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               58                       0               11565           184             

320X180         2               1617                     1000            631308          127648          

320X180         3               2639                     5000            1019933         112642          

320X180         4               3279                     8000            1006097         145099          

320X180         5               3504                     12000           1082058         160502          

320X180         6               692                      17000           163798          27705           

320X180         7               1479                     18000           698718          88861           

320X180         8               3258                     21000           1720182         182538          

320X180         9               561                      26000           179223          26186           

320X180         10              2365                     27000           715794          119255          

320X180         11              1483                     32000           390946          68976           

320X180         12              2746                     34000           835734          143527          

320X180         13              98                       39000           33996           8082            

320X180         14              1590                     40000           342510          75859           

320X180         15              1435                     42000           439251          81592           

320X180         16              1028                     45000           327219          65806           

320X180         17              2024                     48000           464491          94588           

320X180         18              1376                     52000           294636          78590           

320X180         19              1611                     55000           360839          94836           

320X180         20              115                      58000           27053           8524            

320X180         21              353                      58000           71388           26258           

320X180         22              994                      59000           175068          43229           

320X180         23              1482                     61000           325386          72078           

320X180         24              2332                     64000           459212          116885          

320X180         25              1261                     69000           199466          55305           

320X180         26              2284                     72000           549166          151435          

320X180         27              1039                     77000           234731          61781           

320X180         28              1489                     79000           266337          75270           

320X180         29              1355                     82000           247533          47981           

320X180         30              1431                     85000           247881          62138           

320X180         31              1934                     88000           331345          75049           

320X180         32              1641                     91000           674113          101554          

320X180         33              1547                     94000           237386          79024           

320X180         34              3264                     97000           619080          142686          

320X180         35              1408                     102000          328911          91949           

320X180         36              660                      107000          257354          19777           

320X180         37              281                      111000          3351            38549           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               59                       0               11565           184             

320X180         2               1615                     1000            631308          127648          

320X180         3               2662                     5000            1019933         112642          

320X180         4               3277                     8000            1006097         145099          

320X180         5               3526                     12000           1082058         160502          

320X180         6               697                      17000           163798          27705           

320X180         7               1449                     18000           698718          88861           

320X180         8               3072                     21000           1720182         182538          

320X180         9               522                      26000           179223          26186           

320X180         10              2746                     27000           715794          119255          

320X180         11              1481                     32000           390946          68976           

320X180         12              2759                     34000           835734          143527          

320X180         13              98                       39000           33996           8082            

320X180         14              1597                     40000           342510          75859           

320X180         15              1441                     42000           439251          81592           

320X180         16              1041                     45000           327219          65806           

320X180         17              2041                     48000           464491          94588           

320X180         18              1390                     52000           294636          78590           

320X180         19              1619                     55000           360839          94836           

320X180         20              112                      58000           27053           8524            

320X180         21              352                      58000           71388           26258           

320X180         22              990                      59000           175068          43229           

320X180         23              1468                     61000           325386          72078           

320X180         24              2340                     64000           459212          116885          

320X180         25              1246                     69000           199466          55305           

320X180         26              2302                     72000           549166          151435          

320X180         27              1040                     77000           234731          61781           

320X180         28              1499                     79000           266337          75270           

320X180         29              1362                     82000           247533          47981           

320X180         30              1441                     85000           247881          62138           

320X180         31              1934                     88000           331345          75049           

320X180         32              1615                     91000           674113          101554          

320X180         33              1566                     94000           237386          79024           

320X180         34              3245                     97000           619080          142686          

320X180         35              1416                     102000          328911          91949           

320X180         36              662                      107000          257354          19777           

320X180         37              282                      111000          3351            38549           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               61                       0               11565           184             

320X180         2               1622                     1000            631308          127648          

320X180         3               2644                     5000            1019933         112642          

320X180         4               3307                     8000            1006097         145099          

320X180         5               3522                     12000           1082058         160502          

320X180         6               682                      17000           163798          27705           

320X180         7               1449                     18000           698718          88861           

320X180         8               3077                     21000           1720182         182538          

320X180         9               518                      26000           179223          26186           

320X180         10              2300                     27000           715794          119255          

320X180         11              1970                     32000           390946          68976           

320X180         12              2729                     34000           835734          143527          

320X180         13              98                       39000           33996           8082            

320X180         14              1597                     40000           342510          75859           

320X180         15              1436                     42000           439251          81592           

320X180         16              1038                     45000           327219          65806           

320X180         17              2031                     48000           464491          94588           

320X180         18              1369                     52000           294636          78590           

320X180         19              1594                     55000           360839          94836           

320X180         20              116                      58000           27053           8524            

320X180         21              350                      58000           71388           26258           

320X180         22              989                      59000           175068          43229           

320X180         23              1469                     61000           325386          72078           

320X180         24              2285                     64000           459212          116885          

320X180         25              1217                     69000           199466          55305           

320X180         26              2239                     72000           549166          151435          

320X180         27              1017                     77000           234731          61781           

320X180         28              1458                     79000           266337          75270           

320X180         29              1340                     82000           247533          47981           

320X180         30              1400                     85000           247881          62138           

320X180         31              1873                     88000           331345          75049           

320X180         32              1625                     91000           674113          101554          

320X180         33              1521                     94000           237386          79024           

320X180         34              3221                     97000           619080          142686          

320X180         35              1394                     102000          328911          91949           

320X180         36              654                      107000          257354          19777           

320X180         37              280                      111000          3351            38549           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               76                       0               11565           184             

320X180         2               1600                     1000            631308          127648          

320X180         3               2634                     5000            1019933         112642          

320X180         4               3294                     8000            1006097         145099          

320X180         5               3495                     12000           1082058         160502          

320X180         6               690                      17000           163798          27705           

320X180         7               1470                     18000           698718          88861           

320X180         8               3108                     21000           1720182         182538          

320X180         9               518                      26000           179223          26186           

320X180         10              2350                     27000           715794          119255          

320X180         11              1460                     32000           390946          68976           

320X180         12              3132                     34000           835734          143527          

320X180         13              97                       39000           33996           8082            

320X180         14              1585                     40000           342510          75859           

320X180         15              1434                     42000           439251          81592           

320X180         16              1019                     45000           327219          65806           

320X180         17              1994                     48000           464491          94588           

320X180         18              1362                     52000           294636          78590           

320X180         19              1595                     55000           360839          94836           

320X180         20              116                      58000           27053           8524            

320X180         21              350                      58000           71388           26258           

320X180         22              991                      59000           175068          43229           

320X180         23              1475                     61000           325386          72078           

320X180         24              2288                     64000           459212          116885          

320X180         25              1201                     69000           199466          55305           

320X180         26              2215                     72000           549166          151435          

320X180         27              1011                     77000           234731          61781           

320X180         28              1444                     79000           266337          75270           

320X180         29              1330                     82000           247533          47981           

320X180         30              1408                     85000           247881          62138           

320X180         31              1898                     88000           331345          75049           

320X180         32              1591                     91000           674113          101554          

320X180         33              1504                     94000           237386          79024           

