Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         110             550                      430000          673031          433284          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               229                      0               610726          300783          

320X180         2               93                       2000            254033          77517           

320X180         3               287                      3000            551058          411231          

320X180         4               129                      6000            235067          93803           

320X180         5               156                      8000            290101          197912          

320X180         6               502                      9000            771734          441970          

320X180         7               204                      16000           526757          305412          

320X180         8               254                      17000           515342          309845          

320X180         9               1052                     20000           2602418         1462212         

320X180         10              176                      29000           85168           203405          

320X180         11              323                      32000           868362          442235          

320X180         12              121                      34000           264047          130403          

320X180         13              189                      35000           569402          207759          

320X180         14              229                      36000           323060          205565          

320X180         15              387                      39000           682008          433924          

320X180         16              120                      44000           147494          129434          

320X180         17              164                      45000           368608          270824          

320X180         18              117                      47000           197569          141907          

320X180         19              374                      48000           1077269         596367          

320X180         20              348                      51000           1070046         503056          

320X180         21              603                      53000           1122351         800708          

320X180         22              206                      60000           391208          217848          

320X180         23              234                      63000           445168          294482          

320X180         24              376                      66000           927374          413793          

320X180         25              173                      69000           159760          213605          

320X180         26              843                      72000           1520942         828003          

320X180         27              223                      82000           656027          290695          

320X180         28              1282                     83000           2471742         1376792         

320X180         29              121                      90000           204229          91572           

320X180         30              215                      92000           609737          192055          

320X180         31              163                      93000           310522          232809          

320X180         32              118                      95000           219383          120436          

320X180         33              173                      97000           345520          220551          

320X180         34              290                      98000           764382          342096          

320X180         35              149                      101000          305451          103268          

320X180         36              164                      102000          357993          182105          

320X180         37              143                      104000          287750          149770          

320X180         38              423                      106000          864573          439206          

320X180         39              727                      110000          1880662         1111680         

320X180         40              210                      115000          529290          192803          

320X180         41              218                      117000          595715          319528          

320X180         42              178                      119000          393251          229068          

320X180         43              362                      121000          863181          230480          

320X180         44              487                      124000          410710          561440          

320X180         45              409                      132000          998230          512313          

320X180         46              133                      135000          218477          178298          

320X180         47              1139                     137000          3216722         1076341         

320X180         48              316                      145000          721097          417981          

320X180         49              407                      148000          785707          457780          

320X180         50              280                      152000          792496          491113          

320X180         51              378                      154000          974937          292091          

320X180         52              270                      157000          748311          377403          

320X180         53              428                      159000          1062749         518412          

320X180         54              121                      162000          221227          116401          

320X180         55              1220                     163000          2841728         1718861         

320X180         56              355                      173000          726273          328163          

320X180         57              206                      176000          413349          202069          

320X180         58              880                      179000          2386438         1135782         

320X180         59              1409                     186000          4255978         1703822         

320X180         60              1436                     195000          4188468         2039869         

320X180         61              861                      205000          2402441         1201337         

320X180         62              152                      211000          377929          191087          

320X180         63              181                      212000          344836          237807          

320X180         64              242                      215000          417870          285818          

320X180         65              264                      218000          468973          354839          

320X180         66              674                      221000          713922          793526          

320X180         67              148                      230000          437848          189842          

320X180         68              154                      232000          135652          254955          

320X180         69              129                      234000          202143          125351          

320X180         70              213                      236000          443180          294109          

320X180         71              529                      238000          995009          580680          

320X180         72              282                      244000          483138          394032          

320X180         73              210                      248000          476255          194698          

320X180         74              210                      250000          577433          329477          

320X180         75              447                      252000          897766          404625          

320X180         76              121                      256000          336884          141677          

320X180         77              229                      257000          396920          340061          

320X180         78              361                      260000          1390246         738347          

320X180         79              547                      261000          1849219         1134781         

320X180         80              216                      264000          642075          209235          

320X180         81              275                      266000          964541          459122          

320X180         82              209                      267000          375860          220126          

320X180         83              168                      269000          495524          153205          

320X180         84              756                      270000          2720884         1383795         

320X180         85              200                      273000          504648          217563          

320X180         86              535                      275000          1251130         792855          

320X180         87              109                      280000          319503          78550           

320X180         88              267                      282000          851909          605384          

320X180         89              254                      283000          864090          331390          

320X180         90              570                      284000          918454          872252          

320X180         91              588                      291000          943907          860734          

320X180         92              1120                     298000          3247761         1210710         

320X180         93              842                      306000          2284932         1137810         

320X180         94              111                      311000          184230          68368           

320X180         95              702                      312000          1196954         978671          

320X180         96              136                      320000          186771          88160           

320X180         97              138                      321000          200448          82008           

320X180         98              181                      323000          351297          143593          

320X180         99              301                      326000          308545          324892          

320X180         100             930                      330000          1836131         509287          

320X180         101             1227                     340000          2578704         827370          

320X180         102             1249                     350000          3075134         851093          

320X180         103             1280                     360000          3095920         777428          

320X180         104             1397                     370000          3838922         1679894         

320X180         105             1405                     380000          4262899         2398407         

320X180         106             1604                     390000          5187993         2586765         

320X180         107             1301                     400000          3083568         840072          

320X180         108             900                      410000          1463361         432402          

320X180         109             689                      420000          842132          520867          

320X180         110             457                      430000          673031          433284          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               223                      0               610726          300783          

320X180         2               89                       2000            254033          77517           

320X180         3               279                      3000            551058          411231          

320X180         4               126                      6000            235067          93803           

320X180         5               155                      8000            290101          197912          

320X180         6               493                      9000            771734          441970          

320X180         7               205                      16000           526757          305412          

320X180         8               245                      17000           515342          309845          

320X180         9               1034                     20000           2602418         1462212         

320X180         10              174                      29000           85168           203405          

320X180         11              334                      32000           868362          442235          

320X180         12              122                      34000           264047          130403          

320X180         13              188                      35000           569402          207759          

320X180         14              228                      36000           323060          205565          

320X180         15              386                      39000           682008          433924          

320X180         16              120                      44000           147494          129434          

320X180         17              162                      45000           368608          270824          

320X180         18              117                      47000           197569          141907          

320X180         19              378                      48000           1077269         596367          

320X180         20              342                      51000           1070046         503056          

320X180         21              607                      53000           1122351         800708          

320X180         22              217                      60000           391208          217848          

320X180         23              234                      63000           445168          294482          

320X180         24              376                      66000           927374          413793          

320X180         25              169                      69000           159760          213605          

320X180         26              832                      72000           1520942         828003          

320X180         27              222                      82000           656027          290695          

320X180         28              991                      83000           2471742         1376792         

320X180         29              114                      90000           204229          91572           

320X180         30              210                      92000           609737          192055          

320X180         31              170                      93000           310522          232809          

320X180         32              121                      95000           219383          120436          

320X180         33              175                      97000           345520          220551          

320X180         34              291                      98000           764382          342096          

320X180         35              154                      101000          305451          103268          

320X180         36              166                      102000          357993          182105          

320X180         37              147                      104000          287750          149770          

320X180         38              413                      106000          864573          439206          

320X180         39              727                      110000          1880662         1111680         

320X180         40              203                      115000          529290          192803          

320X180         41              210                      117000          595715          319528          

320X180         42              174                      119000          393251          229068          

320X180         43              370                      121000          863181          230480          

320X180         44              484                      124000          410710          561440          

320X180         45              398                      132000          998230          512313          

320X180         46              128                      135000          218477          178298          

320X180         47              1090                     137000          3216722         1076341         

320X180         48              307                      145000          721097          417981          

320X180         49              405                      148000          785707          457780          

320X180         50              285                      152000          792496          491113          

320X180         51              380                      154000          974937          292091          

320X180         52              276                      157000          748311          377403          

320X180         53              422                      159000          1062749         518412          

320X180         54              119                      162000          221227          116401          

320X180         55              1190                     163000          2841728         1718861         

320X180         56              358                      173000          726273          328163          

320X180         57              199                      176000          413349          202069          

320X180         58              1039                     179000          2386438         1135782         

320X180         59              1673                     186000          4255978         1703822         

320X180         60              1489                     195000          4188468         2039869         

320X180         61              877                      205000          2402441         1201337         

320X180         62              156                      211000          377929          191087          

320X180         63              178                      212000          344836          237807          

320X180         64              241                      215000          417870          285818          

320X180         65              264                      218000          468973          354839          

320X180         66              680                      221000          713922          793526          

320X180         67              150                      230000          437848          189842          

320X180         68              150                      232000          135652          254955          

320X180         69              130                      234000          202143          125351          

320X180         70              217                      236000          443180          294109          

320X180         71              539                      238000          995009          580680          

320X180         72              280                      244000          483138          394032          

320X180         73              215                      248000          476255          194698          

320X180         74              213                      250000          577433          329477          

320X180         75              460                      252000          897766          404625          

320X180         76              123                      256000          336884          141677          

320X180         77              233                      257000          396920          340061          

320X180         78              365                      260000          1390246         738347          

320X180         79              556                      261000          1849219         1134781         

320X180         80              216                      264000          642075          209235          

320X180         81              281                      266000          964541          459122          

320X180         82              211                      267000          375860          220126          

320X180         83              168                      269000          495524          153205          

320X180         84              768                      270000          2720884         1383795         

320X180         85              205                      273000          504648          217563          

320X180         86              530                      275000          1251130         792855          

320X180         87              111                      280000          319503          78550           

320X180         88              268                      282000          851909          605384          

320X180         89              259                      283000          864090          331390          

320X180         90              569                      284000          918454          872252          

320X180         91              609                      291000          943907          860734          

320X180         92              1123                     298000          3247761         1210710         

320X180         93              842                      306000          2284932         1137810         

320X180         94              112                      311000          184230          68368           

320X180         95              709                      312000          1196954         978671          

320X180         96              139                      320000          186771          88160           

320X180         97              138                      321000          200448          82008           

320X180         98              179                      323000          351297          143593          

320X180         99              296                      326000          308545          324892          

320X180         100             918                      330000          1836131         509287          

320X180         101             1211                     340000          2578704         827370          

320X180         102             1263                     350000          3075134         851093          

320X180         103             1299                     360000          3095920         777428          

320X180         104             1339                     370000          3838922         1679894         

320X180         105             1397                     380000          4262899         2398407         

320X180         106             1586                     390000          5187993         2586765         

320X180         107             1312                     400000          3083568         840072          

320X180         108             891                      410000          1463361         432402          

320X180         109             682                      420000          842132          520867          

320X180         110             455                      430000          673031          433284          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               228                      0               610726          300783          

320X180         2               91                       2000            254033          77517           

320X180         3               277                      3000            551058          411231          

320X180         4               122                      6000            235067          93803           

320X180         5               159                      8000            290101          197912          

320X180         6               496                      9000            771734          441970          

320X180         7               201                      16000           526757          305412          

320X180         8               249                      17000           515342          309845          

320X180         9               1025                     20000           2602418         1462212         

320X180         10              170                      29000           85168           203405          

320X180         11              330                      32000           868362          442235          

320X180         12              119                      34000           264047          130403          

320X180         13              184                      35000           569402          207759          

320X180         14              226                      36000           323060          205565          

320X180         15              379                      39000           682008          433924          

320X180         16              120                      44000           147494          129434          

320X180         17              164                      45000           368608          270824          

320X180         18              116                      47000           197569          141907          

320X180         19              378                      48000           1077269         596367          

320X180         20              350                      51000           1070046         503056          

320X180         21              612                      53000           1122351         800708          

320X180         22              211                      60000           391208          217848          

320X180         23              231                      63000           445168          294482          

320X180         24              375                      66000           927374          413793          

320X180         25              167                      69000           159760          213605          

320X180         26              822                      72000           1520942         828003          

320X180         27              217                      82000           656027          290695          

320X180         28              1000                     83000           2471742         1376792         

320X180         29              116                      90000           204229          91572           

320X180         30              213                      92000           609737          192055          

320X180         31              170                      93000           310522          232809          

320X180         32              120                      95000           219383          120436          

320X180         33              182                      97000           345520          220551          

320X180         34              294                      98000           764382          342096          

320X180         35              150                      101000          305451          103268          

320X180         36              166                      102000          357993          182105          

320X180         37              148                      104000          287750          149770          

320X180         38              421                      106000          864573          439206          

320X180         39              712                      110000          1880662         1111680         

320X180         40              203                      115000          529290          192803          

320X180         41              216                      117000          595715          319528          

320X180         42              175                      119000          393251          229068          

320X180         43              360                      121000          863181          230480          

320X180         44              477                      124000          410710          561440          

320X180         45              404                      132000          998230          512313          

320X180         46              127                      135000          218477          178298          

320X180         47              1092                     137000          3216722         1076341         

320X180         48              308                      145000          721097          417981          

320X180         49              401                      148000          785707          457780          

320X180         50              283                      152000          792496          491113          

320X180         51              377                      154000          974937          292091          

320X180         52              277                      157000          748311          377403          

320X180         53              431                      159000          1062749         518412          

320X180         54              120                      162000          221227          116401          

320X180         55              1194                     163000          2841728         1718861         

320X180         56              356                      173000          726273          328163          

320X180         57              200                      176000          413349          202069          

320X180         58              896                      179000          2386438         1135782         

320X180         59              1403                     186000          4255978         1703822         

320X180         60              1422                     195000          4188468         2039869         

320X180         61              836                      205000          2402441         1201337         

320X180         62              151                      211000          377929          191087          

320X180         63              172                      212000          344836          237807          

320X180         64              233                      215000          417870          285818          

320X180         65              247                      218000          468973          354839          

320X180         66              650                      221000          713922          793526          

320X180         67              142                      230000          437848          189842          

320X180         68              144                      232000          135652          254955          

320X180         69              124                      234000          202143          125351          

320X180         70              211                      236000          443180          294109          

320X180         71              531                      238000          995009          580680          

320X180         72              279                      244000          483138          394032          

320X180         73              213                      248000          476255          194698          

320X180         74              206                      250000          577433          329477          

320X180         75              446                      252000          897766          404625          

320X180         76              115                      256000          336884          141677          

320X180         77              226                      257000          396920          340061          

320X180         78              347                      260000          1390246         738347          

320X180         79              532                      261000          1849219         1134781         

320X180         80              218                      264000          642075          209235          

320X180         81              274                      266000          964541          459122          

320X180         82              212                      267000          375860          220126          

320X180         83              172                      269000          495524          153205          

320X180         84              771                      270000          2720884         1383795         

320X180         85              219                      273000          504648          217563          

320X180         86              1071                     275000          1251130         792855          

320X180         87              112                      280000          319503          78550           

320X180         88              264                      282000          851909          605384          

320X180         89              260                      283000          864090          331390          

320X180         90              574                      284000          918454          872252          

320X180         91              596                      291000          943907          860734          

320X180         92              1287                     298000          3247761         1210710         

320X180         93              821                      306000          2284932         1137810         

320X180         94              110                      311000          184230          68368           

320X180         95              689                      312000          1196954         978671          

320X180         96              134                      320000          186771          88160           

320X180         97              132                      321000          200448          82008           

320X180         98              180                      323000          351297          143593          

320X180         99              298                      326000          308545          324892          

320X180         100             939                      330000          1836131         509287          

320X180         101             1231                     340000          2578704         827370          

320X180         102             1301                     350000          3075134         851093          

320X180         103             1337                     360000          3095920         777428          

320X180         104             1350                     370000          3838922         1679894         

320X180         105             1413                     380000          4262899         2398407         

320X180         106             1568                     390000          5187993         2586765         

320X180         107             1310                     400000          3083568         840072          

320X180         108             892                      410000          1463361         432402          

320X180         109             687                      420000          842132          520867          

320X180         110             451                      430000          673031          433284          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               227                      0               610726          300783          

320X180         2               90                       2000            254033          77517           

320X180         3               280                      3000            551058          411231          

320X180         4               127                      6000            235067          93803           

320X180         5               156                      8000            290101          197912          

320X180         6               499                      9000            771734          441970          

320X180         7               202                      16000           526757          305412          

320X180         8               252                      17000           515342          309845          

320X180         9               1035                     20000           2602418         1462212         

320X180         10              173                      29000           85168           203405          

320X180         11              331                      32000           868362          442235          

320X180         12              120                      34000           264047          130403          

320X180         13              189                      35000           569402          207759          

320X180         14              221                      36000           323060          205565          

320X180         15              383                      39000           682008          433924          

320X180         16              117                      44000           147494          129434          

320X180         17              166                      45000           368608          270824          

320X180         18              118                      47000           197569          141907          

320X180         19              377                      48000           1077269         596367          

320X180         20              344                      51000           1070046         503056          

320X180         21              618                      53000           1122351         800708          

320X180         22              211                      60000           391208          217848          

320X180         23              232                      63000           445168          294482          

320X180         24              384                      66000           927374          413793          

320X180         25              172                      69000           159760          213605          

320X180         26              852                      72000           1520942         828003          

320X180         27              226                      82000           656027          290695          

320X180         28              1013                     83000           2471742         1376792         

320X180         29              119                      90000           204229          91572           

320X180         30              212                      92000           609737          192055          

320X180         31              170                      93000           310522          232809          

320X180         32              123                      95000           219383          120436          

320X180         33              177                      97000           345520          220551          

320X180         34              297                      98000           764382          342096          

320X180         35              159                      101000          305451          103268          

320X180         36              171                      102000          357993          182105          

320X180         37              152                      104000          287750          149770          

320X180         38              429                      106000          864573          439206          

320X180         39              729                      110000          1880662         1111680         

320X180         40              212                      115000          529290          192803          

320X180         41              222                      117000          595715          319528          

320X180         42              180                      119000          393251          229068          

320X180         43              368                      121000          863181          230480          

320X180         44              501                      124000          410710          561440          

320X180         45              405                      132000          998230          512313          

320X180         46              126                      135000          218477          178298          

320X180         47              1153                     137000          3216722         1076341         

320X180         48              313                      145000          721097          417981          

320X180         49              412                      148000          785707          457780          

320X180         50              289                      152000          792496          491113          

320X180         51              388                      154000          974937          292091          

320X180         52              286                      157000          748311          377403          

320X180         53              440                      159000          1062749         518412          

320X180         54              123                      162000          221227          116401          

320X180         55              1218                     163000          2841728         1718861         

320X180         56              349                      173000          726273          328163          

320X180         57              204                      176000          413349          202069          

320X180         58              896                      179000          2386438         1135782         

320X180         59              1412                     186000          4255978         1703822         

320X180         60              1432                     195000          4188468         2039869         

320X180         61              847                      205000          2402441         1201337         

320X180         62              147                      211000          377929          191087          

320X180         63              176                      212000          344836          237807          

320X180         64              239                      215000          417870          285818          

320X180         65              258                      218000          468973          354839          

320X180         66              670                      221000          713922          793526          

320X180         67              147                      230000          437848          189842          

320X180         68              151                      232000          135652          254955          

320X180         69              128                      234000          202143          125351          

320X180         70              214                      236000          443180          294109          

320X180         71              524                      238000          995009          580680          

320X180         72              279                      244000          483138          394032          

320X180         73              207                      248000          476255          194698          

320X180         74              207                      250000          577433          329477          

320X180         75              452                      252000          897766          404625          

320X180         76              122                      256000          336884          141677          

320X180         77              232                      257000          396920          340061          

320X180         78              359                      260000          1390246         738347          

320X180         79              540                      261000          1849219         1134781         

320X180         80              210                      264000          642075          209235          

320X180         81              271                      266000          964541          459122          

320X180         82              206                      267000          375860          220126          

320X180         83              167                      269000          495524          153205          

320X180         84              750                      270000          2720884         1383795         

320X180         85              197                      273000          504648          217563          

320X180         86              520                      275000          1251130         792855          

320X180         87              107                      280000          319503          78550           

320X180         88              261                      282000          851909          605384          

320X180         89              254                      283000          864090          331390          

320X180         90              565                      284000          918454          872252          

320X180         91              582                      291000          943907          860734          

320X180         92              1105                     298000          3247761         1210710         

320X180         93              843                      306000          2284932         1137810         

320X180         94              112                      311000          184230          68368           

320X180         95              701                      312000          1196954         978671          

320X180         96              137                      320000          186771          88160           

320X180         97              135                      321000          200448          82008           

320X180         98              178                      323000          351297          143593          

320X180         99              296                      326000          308545          324892          

320X180         100             920                      330000          1836131         509287          

320X180         101             1209                     340000          2578704         827370          

320X180         102             1270                     350000          3075134         851093          

320X180         103             1411                     360000          3095920         777428          

320X180         104             1655                     370000          3838922         1679894         

320X180         105             1429                     380000          4262899         2398407         

320X180         106             1659                     390000          5187993         2586765         

320X180         107             1331                     400000          3083568         840072          

320X180         108             902                      410000          1463361         432402          

320X180         109             696                      420000          842132          520867          

320X180         110             444                      430000          673031          433284          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               224                      0               610726          300783          

320X180         2               89                       2000            254033          77517           

320X180         3               273                      3000            551058          411231          

320X180         4               125                      6000            235067          93803           

320X180         5               156                      8000            290101          197912          

320X180         6               486                      9000            771734          441970          

320X180         7               197                      16000           526757          305412          

320X180         8               250                      17000           515342          309845          

320X180         9               1021                     20000           2602418         1462212         

320X180         10              171                      29000           85168           203405          

320X180         11              329                      32000           868362          442235          

320X180         12              120                      34000           264047          130403          

320X180         13              186                      35000           569402          207759          

320X180         14              228                      36000           323060          205565          

320X180         15              378                      39000           682008          433924          

320X180         16              119                      44000           147494          129434          

320X180         17              160                      45000           368608          270824          

320X180         18              116                      47000           197569          141907          

320X180         19              376                      48000           1077269         596367          

320X180         20              347                      51000           1070046         503056          

320X180         21              607                      53000           1122351         800708          

320X180         22              214                      60000           391208          217848          

320X180         23              237                      63000           445168          294482          

320X180         24              381                      66000           927374          413793          

320X180         25              175                      69000           159760          213605          

320X180         26              840                      72000           1520942         828003          

320X180         27              218                      82000           656027          290695          

320X180         28              1015                     83000           2471742         1376792         

320X180         29              118                      90000           204229          91572           

320X180         30              213                      92000           609737          192055          

320X180         31              170                      93000           310522          232809          

320X180         32              121                      95000           219383          120436          

320X180         33              176                      97000           345520          220551          

320X180         34              295                      98000           764382          342096          

320X180         35              157                      101000          305451          103268          

320X180         36              166                      102000          357993          182105          

320X180         37              146                      104000          287750          149770          

320X180         38              423                      106000          864573          439206          

320X180         39              727                      110000          1880662         1111680         

320X180         40              209                      115000          529290          192803          

320X180         41              218                      117000          595715          319528          

320X180         42              176                      119000          393251          229068          

320X180         43              363                      121000          863181          230480          

320X180         44              482                      124000          410710          561440          

320X180         45              398                      132000          998230          512313          

320X180         46              126                      135000          218477          178298          

320X180         47              1085                     137000          3216722         1076341         

320X180         48              304                      145000          721097          417981          

320X180         49              395                      148000          785707          457780          

320X180         50              277                      152000          792496          491113          

320X180         51              370                      154000          974937          292091          

320X180         52              274                      157000          748311          377403          

320X180         53              423                      159000          1062749         518412          

320X180         54              119                      162000          221227          116401          

320X180         55              1183                     163000          2841728         1718861         

320X180         56              354                      173000          726273          328163          

320X180         57              201                      176000          413349          202069          

320X180         58              891                      179000          2386438         1135782         

320X180         59              1421                     186000          4255978         1703822         

320X180         60              1428                     195000          4188468         2039869         

320X180         61              843                      205000          2402441         1201337         

320X180         62              147                      211000          377929          191087          

320X180         63              173                      212000          344836          237807          

320X180         64              232                      215000          417870          285818          

320X180         65              254                      218000          468973          354839          

320X180         66              647                      221000          713922          793526          

320X180         67              142                      230000          437848          189842          

320X180         68              149                      232000          135652          254955          

320X180         69              123                      234000          202143          125351          

320X180         70              241                      236000          443180          294109          

320X180         71              520                      238000          995009          580680          

320X180         72              274                      244000          483138          394032          

320X180         73              211                      248000          476255          194698          

320X180         74              206                      250000          577433          329477          

320X180         75              450                      252000          897766          404625          

320X180         76              120                      256000          336884          141677          

320X180         77              232                      257000          396920          340061          

320X180         78              357                      260000          1390246         738347          

320X180         79              562                      261000          1849219         1134781         

320X180         80              220                      264000          642075          209235          

320X180         81              282                      266000          964541          459122          

320X180         82              210                      267000          375860          220126          

320X180         83              171                      269000          495524          153205          

320X180         84              780                      270000          2720884         1383795         

320X180         85              206                      273000          504648          217563          

320X180         86              537                      275000          1251130         792855          

320X180         87              110                      280000          319503          78550           

320X180         88              264                      282000          851909          605384          

320X180         89              258                      283000          864090          331390          

320X180         90              570                      284000          918454          872252          

320X180         91              594                      291000          943907          860734          

320X180         92              1128                     298000          3247761         1210710         

320X180         93              856                      306000          2284932         1137810         

320X180         94              112                      311000          184230          68368           

320X180         95              708                      312000          1196954         978671          

320X180         96              141                      320000          186771          88160           

320X180         97              138                      321000          200448          82008           

320X180         98              182                      323000          351297          143593          

320X180         99              299                      326000          308545          324892          

320X180         100             940                      330000          1836131         509287          

320X180         101             1224                     340000          2578704         827370          

320X180         102             1262                     350000          3075134         851093          

320X180         103             1324                     360000          3095920         777428          

320X180         104             1345                     370000          3838922         1679894         

320X180         105             1451                     380000          4262899         2398407         

320X180         106             1620                     390000          5187993         2586765         

320X180         107             1330                     400000          3083568         840072          

320X180         108             905                      410000          1463361         432402          

320X180         109             702                      420000          842132          520867          

320X180         110             455                      430000          673031          433284          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               367                      0               610726          300783          

320X180         2               89                       2000            254033          77517           

320X180         3               279                      3000            551058          411231          

320X180         4               125                      6000            235067          93803           

320X180         5               155                      8000            290101          197912          

320X180         6               500                      9000            771734          441970          

320X180         7               205                      16000           526757          305412          

320X180         8               253                      17000           515342          309845          

320X180         9               1575                     20000           2602418         1462212         

320X180         10              267                      29000           85168           203405          

320X180         11              335                      32000           868362          442235          

320X180         12              120                      34000           264047          130403          

320X180         13              187                      35000           569402          207759          

320X180         14              229                      36000           323060          205565          

