Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         5               3780                     23000           6420116         3212501         

320X180         6               3127                     33000           2188090         2711001         

320X180         7               1280                     43000           1074490         1019755         

320X180         8               2609                     47000           2623932         2101812         

320X180         9               894                      56000           307064          579802          

320X180         10              713                      60000           525391          320748          

320X180         11              1502                     63000           1240661         1094308         

320X180         12              582                      69000           235102          631447          

320X180         13              324                      71000           168959          133370          

320X180         14              483                      73000           653103          239107          

320X180         15              2096                     75000           2405104         2343186         

320X180         16              2584                     79000           1248916         2311625         

320X180         17              295                      89000           322873          90035           

320X180         18              1403                     91000           701924          839544          

320X180         19              54                       99000           5962            9893            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3124                     0               2755350         2752162         

320X180         2               726                      10000           752500          750157          

320X180         3               1343                     11000           1754570         1262757         

320X180         4               1546                     15000           1129115         1098223         

320X180         5               3877                     23000           6420116         3212501         

320X180         6               3117                     33000           2188090         2711001         

320X180         7               1353                     43000           1074490         1019755         

320X180         8               2632                     47000           2623932         2101812         

320X180         9               883                      56000           307064          579802          

320X180         10              694                      60000           525391          320748          

320X180         11              1553                     63000           1240661         1094308         

320X180         12              617                      69000           235102          631447          

320X180         13              341                      71000           168959          133370          

320X180         14              504                      73000           653103          239107          

320X180         15              2205                     75000           2405104         2343186         

320X180         16              2568                     79000           1248916         2311625         

320X180         17              286                      89000           322873          90035           

320X180         18              1378                     91000           701924          839544          

320X180         19              54                       99000           5962            9893            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               2994                     0               2755350         2752162         

320X180         2               729                      10000           752500          750157          

320X180         3               1310                     11000           1754570         1262757         

320X180         4               1717                     15000           1129115         1098223         

320X180         5               3920                     23000           6420116         3212501         

320X180         6               3119                     33000           2188090         2711001         

320X180         7               1291                     43000           1074490         1019755         

320X180         8               2537                     47000           2623932         2101812         

320X180         9               847                      56000           307064          579802          

320X180         10              680                      60000           525391          320748          

320X180         11              1567                     63000           1240661         1094308         

320X180         12              606                      69000           235102          631447          

320X180         13              336                      71000           168959          133370          

320X180         14              505                      73000           653103          239107          

320X180         15              2161                     75000           2405104         2343186         

320X180         16              2588                     79000           1248916         2311625         

320X180         17              291                      89000           322873          90035           

320X180         18              1398                     91000           701924          839544          

320X180         19              54                       99000           5962            9893            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3077                     0               2755350         2752162         

320X180         2               723                      10000           752500          750157          

320X180         3               1314                     11000           1754570         1262757         

320X180         4               1574                     15000           1129115         1098223         

320X180         5               3664                     23000           6420116         3212501         

320X180         6               3010                     33000           2188090         2711001         

320X180         7               1255                     43000           1074490         1019755         

320X180         8               2490                     47000           2623932         2101812         

320X180         9               824                      56000           307064          579802          

320X180         10              657                      60000           525391          320748          

320X180         11              1491                     63000           1240661         1094308         

320X180         12              577                      69000           235102          631447          

320X180         13              323                      71000           168959          133370          

320X180         14              482                      73000           653103          239107          

320X180         15              2079                     75000           2405104         2343186         

320X180         16              2469                     79000           1248916         2311625         

320X180         17              281                      89000           322873          90035           

320X180         18              1346                     91000           701924          839544          

320X180         19              52                       99000           5962            9893            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               2952                     0               2755350         2752162         

320X180         2               709                      10000           752500          750157          

320X180         3               1292                     11000           1754570         1262757         

320X180         4               1521                     15000           1129115         1098223         

320X180         5               4287                     23000           6420116         3212501         

320X180         6               3065                     33000           2188090         2711001         

320X180         7               1318                     43000           1074490         1019755         

320X180         8               2531                     47000           2623932         2101812         

320X180         9               866                      56000           307064          579802          

320X180         10              691                      60000           525391          320748          

320X180         11              1546                     63000           1240661         1094308         

320X180         12              579                      69000           235102          631447          

320X180         13              324                      71000           168959          133370          

320X180         14              487                      73000           653103          239107          

320X180         15              2088                     75000           2405104         2343186         

320X180         16              2520                     79000           1248916         2311625         

320X180         17              277                      89000           322873          90035           

320X180         18              1338                     91000           701924          839544          

320X180         19              52                       99000           5962            9893            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3060                     0               2755350         2752162         

320X180         2               711                      10000           752500          750157          

320X180         3               1283                     11000           1754570         1262757         

320X180         4               1491                     15000           1129115         1098223         

320X180         5               3643                     23000           6420116         3212501         

320X180         6               3026                     33000           2188090         2711001         

320X180         7               1280                     43000           1074490         1019755         

320X180         8               2488                     47000           2623932         2101812         

320X180         9               834                      56000           307064          579802          

320X180         10              660                      60000           525391          320748          

320X180         11              1520                     63000           1240661         1094308         

320X180         12              578                      69000           235102          631447          

320X180         13              325                      71000           168959          133370          

320X180         14              475                      73000           653103          239107          

320X180         15              2077                     75000           2405104         2343186         

320X180         16              2513                     79000           1248916         2311625         

320X180         17              290                      89000           322873          90035           

320X180         18              1405                     91000           701924          839544          

320X180         19              54                       99000           5962            9893            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3088                     0               2755350         2752162         

320X180         2               732                      10000           752500          750157          

320X180         3               1307                     11000           1754570         1262757         

320X180         4               1519                     15000           1129115         1098223         

320X180         5               3727                     23000           6420116         3212501         

320X180         6               3378                     33000           2188090         2711001         

320X180         7               1411                     43000           1074490         1019755         

320X180         8               2557                     47000           2623932         2101812         

320X180         9               843                      56000           307064          579802          

320X180         10              656                      60000           525391          320748          

320X180         11              1495                     63000           1240661         1094308         

320X180         12              577                      69000           235102          631447          

320X180         13              328                      71000           168959          133370          

320X180         14              488                      73000           653103          239107          

320X180         15              2207                     75000           2405104         2343186         

320X180         16              2630                     79000           1248916         2311625         

320X180         17              299                      89000           322873          90035           

320X180         18              1366                     91000           701924          839544          

320X180         19              52                       99000           5962            9893            

