Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         32              655                      48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               307                      0               775366          54122           

320X180         2               519                      1000            311321          341079          

320X180         3               486                      3000            267283          402826          

320X180         4               933                      5000            797449          731075          

320X180         5               702                      7000            657886          694500          

320X180         6               684                      9000            415861          740237          

320X180         7               714                      11000           543426          690583          

320X180         8               482                      12000           452297          483876          

320X180         9               486                      13000           620149          379576          

320X180         10              527                      14000           192103          620237          

320X180         11              548                      16000           449135          538667          

320X180         12              391                      17000           326877          392389          

320X180         13              661                      19000           749811          405341          

320X180         14              673                      20000           322546          878294          

320X180         15              376                      22000           354046          248373          

320X180         16              1158                     23000           497748          965518          

320X180         17              318                      27000           104998          247856          

320X180         18              301                      28000           595122          134374          

320X180         19              578                      29000           781183          555834          

320X180         20              902                      31000           735793          932035          

320X180         21              847                      33000           853004          523394          

320X180         22              613                      35000           418552          462264          

320X180         23              550                      36000           827420          409301          

320X180         24              552                      37000           299448          618023          

320X180         25              349                      38000           313784          300468          

320X180         26              424                      39000           422740          333153          

320X180         27              444                      40000           501348          358340          

320X180         28              274                      42000           564264          108877          

320X180         29              612                      43000           417449          691131          

320X180         30              606                      44000           552053          534511          

320X180         31              819                      45000           530747          704117          

320X180         32              687                      48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               314                      0               775366          54122           

320X180         2               525                      1000            311321          341079          

320X180         3               506                      3000            267283          402826          

320X180         4               971                      5000            797449          731075          

320X180         5               719                      7000            657886          694500          

320X180         6               703                      9000            415861          740237          

320X180         7               721                      11000           543426          690583          

320X180         8               502                      12000           452297          483876          

320X180         9               512                      13000           620149          379576          

320X180         10              558                      14000           192103          620237          

320X180         11              578                      16000           449135          538667          

320X180         12              413                      17000           326877          392389          

320X180         13              712                      19000           749811          405341          

320X180         14              715                      20000           322546          878294          

320X180         15              400                      22000           354046          248373          

320X180         16              1235                     23000           497748          965518          

320X180         17              338                      27000           104998          247856          

320X180         18              319                      28000           595122          134374          

320X180         19              594                      29000           781183          555834          

320X180         20              894                      31000           735793          932035          

320X180         21              701                      33000           853004          523394          

320X180         22              527                      35000           418552          462264          

320X180         23              549                      36000           827420          409301          

320X180         24              554                      37000           299448          618023          

320X180         25              352                      38000           313784          300468          

320X180         26              415                      39000           422740          333153          

320X180         27              432                      40000           501348          358340          

320X180         28              270                      42000           564264          108877          

320X180         29              601                      43000           417449          691131          

320X180         30              582                      44000           552053          534511          

320X180         31              784                      45000           530747          704117          

320X180         32              671                      48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               316                      0               775366          54122           

320X180         2               530                      1000            311321          341079          

320X180         3               510                      3000            267283          402826          

320X180         4               969                      5000            797449          731075          

320X180         5               739                      7000            657886          694500          

320X180         6               696                      9000            415861          740237          

320X180         7               716                      11000           543426          690583          

320X180         8               488                      12000           452297          483876          

320X180         9               499                      13000           620149          379576          

320X180         10              563                      14000           192103          620237          

320X180         11              566                      16000           449135          538667          

320X180         12              404                      17000           326877          392389          

320X180         13              694                      19000           749811          405341          

320X180         14              695                      20000           322546          878294          

320X180         15              398                      22000           354046          248373          

320X180         16              1205                     23000           497748          965518          

320X180         17              327                      27000           104998          247856          

320X180         18              303                      28000           595122          134374          

320X180         19              583                      29000           781183          555834          

320X180         20              869                      31000           735793          932035          

320X180         21              659                      33000           853004          523394          

320X180         22              517                      35000           418552          462264          

320X180         23              545                      36000           827420          409301          

320X180         24              543                      37000           299448          618023          

320X180         25              341                      38000           313784          300468          

320X180         26              411                      39000           422740          333153          

320X180         27              417                      40000           501348          358340          

320X180         28              255                      42000           564264          108877          

320X180         29              592                      43000           417449          691131          

320X180         30              568                      44000           552053          534511          

320X180         31              791                      45000           530747          704117          

320X180         32              675                      48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               321                      0               775366          54122           

320X180         2               534                      1000            311321          341079          

320X180         3               515                      3000            267283          402826          

320X180         4               992                      5000            797449          731075          

320X180         5               732                      7000            657886          694500          

320X180         6               680                      9000            415861          740237          

320X180         7               684                      11000           543426          690583          

320X180         8               467                      12000           452297          483876          

320X180         9               480                      13000           620149          379576          

320X180         10              536                      14000           192103          620237          

320X180         11              544                      16000           449135          538667          

320X180         12              395                      17000           326877          392389          

320X180         13              656                      19000           749811          405341          

320X180         14              659                      20000           322546          878294          

320X180         15              384                      22000           354046          248373          

320X180         16              1169                     23000           497748          965518          

320X180         17              317                      27000           104998          247856          

320X180         18              305                      28000           595122          134374          

320X180         19              583                      29000           781183          555834          

320X180         20              858                      31000           735793          932035          

320X180         21              660                      33000           853004          523394          

320X180         22              497                      35000           418552          462264          

320X180         23              518                      36000           827420          409301          

320X180         24              535                      37000           299448          618023          

320X180         25              332                      38000           313784          300468          

320X180         26              416                      39000           422740          333153          

320X180         27              565                      40000           501348          358340          

320X180         28              357                      42000           564264          108877          

320X180         29              612                      43000           417449          691131          

320X180         30              589                      44000           552053          534511          

320X180         31              800                      45000           530747          704117          

320X180         32              681                      48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               323                      0               775366          54122           

320X180         2               528                      1000            311321          341079          

320X180         3               508                      3000            267283          402826          

320X180         4               956                      5000            797449          731075          

320X180         5               719                      7000            657886          694500          

320X180         6               700                      9000            415861          740237          

320X180         7               721                      11000           543426          690583          

320X180         8               490                      12000           452297          483876          

320X180         9               495                      13000           620149          379576          

320X180         10              555                      14000           192103          620237          

320X180         11              572                      16000           449135          538667          

320X180         12              416                      17000           326877          392389          

320X180         13              698                      19000           749811          405341          

320X180         14              703                      20000           322546          878294          

320X180         15              394                      22000           354046          248373          

320X180         16              1218                     23000           497748          965518          

320X180         17              334                      27000           104998          247856          

320X180         18              320                      28000           595122          134374          

320X180         19              600                      29000           781183          555834          

320X180         20              895                      31000           735793          932035          

320X180         21              680                      33000           853004          523394          

320X180         22              498                      35000           418552          462264          

320X180         23              528                      36000           827420          409301          

320X180         24              536                      37000           299448          618023          

320X180         25              346                      38000           313784          300468          

320X180         26              419                      39000           422740          333153          

320X180         27              424                      40000           501348          358340          

320X180         28              258                      42000           564264          108877          

320X180         29              590                      43000           417449          691131          

320X180         30              585                      44000           552053          534511          

320X180         31              800                      45000           530747          704117          

320X180         32              701                      48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               312                      0               775366          54122           

320X180         2               529                      1000            311321          341079          

320X180         3               494                      3000            267283          402826          

320X180         4               934                      5000            797449          731075          

320X180         5               703                      7000            657886          694500          

320X180         6               672                      9000            415861          740237          

320X180         7               703                      11000           543426          690583          

320X180         8               491                      12000           452297          483876          

320X180         9               489                      13000           620149          379576          

320X180         10              526                      14000           192103          620237          

320X180         11              553                      16000           449135          538667          

320X180         12              399                      17000           326877          392389          

320X180         13              669                      19000           749811          405341          

320X180         14              700                      20000           322546          878294          

320X180         15              388                      22000           354046          248373          

320X180         16              1192                     23000           497748          965518          

320X180         17              324                      27000           104998          247856          

320X180         18              312                      28000           595122          134374          

320X180         19              592                      29000           781183          555834          

320X180         20              899                      31000           735793          932035          

320X180         21              674                      33000           853004          523394          

320X180         22              496                      35000           418552          462264          

320X180         23              541                      36000           827420          409301          

320X180         24              548                      37000           299448          618023          

320X180         25              348                      38000           313784          300468          

320X180         26              408                      39000           422740          333153          

320X180         27              418                      40000           501348          358340          

320X180         28              272                      42000           564264          108877          

320X180         29              605                      43000           417449          691131          

320X180         30              591                      44000           552053          534511          

320X180         31              807                      45000           530747          704117          

320X180         32              685                      48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               326                      0               775366          54122           

320X180         2               551                      1000            311321          341079          

320X180         3               518                      3000            267283          402826          

320X180         4               1004                     5000            797449          731075          

320X180         5               739                      7000            657886          694500          

320X180         6               697                      9000            415861          740237          

320X180         7               715                      11000           543426          690583          

320X180         8               487                      12000           452297          483876          

320X180         9               499                      13000           620149          379576          

320X180         10              544                      14000           192103          620237          

320X180         11              566                      16000           449135          538667          

320X180         12              411                      17000           326877          392389          

320X180         13              683                      19000           749811          405341          

320X180         14              681                      20000           322546          878294          

320X180         15              382                      22000           354046          248373          

320X180         16              1191                     23000           497748          965518          

320X180         17              330                      27000           104998          247856          

320X180         18              315                      28000           595122          134374          

320X180         19              598                      29000           781183          555834          

320X180         20              886                      31000           735793          932035          

320X180         21              681                      33000           853004          523394          

320X180         22              517                      35000           418552          462264          

320X180         23              562                      36000           827420          409301          

320X180         24              547                      37000           299448          618023          

320X180         25              346                      38000           313784          300468          

320X180         26              416                      39000           422740          333153          

320X180         27              429                      40000           501348          358340          

320X180         28              262                      42000           564264          108877          

320X180         29              599                      43000           417449          691131          

320X180         30              601                      44000           552053          534511          

320X180         31              820                      45000           530747          704117          

320X180         32              1203                     48000           681495          440187          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               324                      0               775366          54122           

320X180         2               544                      1000            311321          341079          

320X180         3               514                      3000            267283          402826          

320X180         4               978                      5000            797449          731075          

320X180         5               745                      7000            657886          694500          

320X180         6               726                      9000            415861          740237          

320X180         7               739                      11000           543426          690583          

320X180         8               506                      12000           452297          483876          

320X180         9               504                      13000           620149          379576          

320X180         10              546                      14000           192103          620237          

320X180         11              566                      16000           449135          538667          

320X180         12              413                      17000           326877          392389          

320X180         13              711                      19000           749811          405341          

320X180         14              705                      20000           322546          878294          

320X180         15              396                      22000           354046          248373          

320X180         16              1220                     23000           497748          965518          

320X180         17              335                      27000           104998          247856          

320X180         18              318                      28000           595122          134374          

320X180         19              615                      29000           781183          555834          

320X180         20              886                      31000           735793          932035          

320X180         21              688                      33000           853004          523394          

320X180         22              514                      35000           418552          462264          

320X180         23              544                      36000           827420          409301          

320X180         24              563                      37000           299448          618023          

320X180         25              348                      38000           313784          300468          

320X180         26              424                      39000           422740          333153          

320X180         27              434                      40000           501348          358340          

320X180         28              267                      42000           564264          108877          

320X180         29              605                      43000           417449          691131          

320X180         30              597                      44000           552053          534511          

320X180         31              807                      45000           530747          704117          

320X180         32              683                      48000           681495          440187          

