Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               4                        0               1251168         0               

320X180         2               108                      275000          1867432         43875           

320X180         3               117                      276000          1784960         57292           

320X180         4               149                      277000          1816008         59851           

320X180         5               60                       277000          693448          21002           

320X180         6               127                      277000          1404688         41334           

320X180         7               167                      278000          2200464         85728           

320X180         8               114                      279000          1232720         50516           

320X180         9               113                      279000          1250744         54853           

320X180         10              94                       280000          1106656         52272           

320X180         11              100                      281000          1170560         59191           

320X180         12              147                      281000          1568192         35097           

320X180         13              137                      282000          1522784         35041           

320X180         14              149                      282000          1569192         32018           

320X180         15              151                      283000          1635952         38781           

320X180         16              101                      284000          1032664         15460           

320X180         17              165                      284000          2128160         41821           

320X180         18              178                      285000          2434176         57844           

320X180         19              204                      285000          2935408         112593          

320X180         20              36                       286000          498616          12444           

320X180         21              164                      286000          2276440         69336           

320X180         22              177                      287000          2223248         62593           

320X180         23              182                      287000          2242784         63165           

320X180         24              156                      288000          2259112         69758           

320X180         25              152                      289000          2331912         63350           

320X180         26              164                      289000          2447040         63956           

320X180         27              166                      290000          2365496         67759           

320X180         28              163                      291000          2417096         55740           

320X180         29              29                       291000          571176          13154           

320X180         30              141                      291000          1849416         56199           

320X180         31              140                      292000          1853632         53652           

320X180         32              141                      293000          1859528         55214           

320X180         33              142                      293000          1850312         55282           

320X180         34              147                      294000          1831696         51807           

320X180         35              139                      294000          1847448         54477           

320X180         36              161                      295000          1801200         51979           

320X180         37              147                      296000          1768896         52534           

320X180         38              59                       296000          1103352         17386           

320X180         39              151                      297000          2165440         64681           

320X180         40              40                       297000          831872          17839           

320X180         41              149                      297000          1746688         53320           

320X180         42              136                      298000          1691296         46369           

320X180         43              154                      299000          1983320         52835           

320X180         44              167                      299000          2622520         70132           

320X180         45              173                      300000          2459760         62786           

320X180         46              181                      300000          2515000         65785           

320X180         47              196                      301000          2899592         72370           

320X180         48              199                      302000          2996096         90884           

320X180         49              206                      302000          3053688         98230           

320X180         50              184                      303000          2987384         92920           

320X180         51              173                      304000          2977712         82896           

320X180         52              165                      304000          2858096         83094           

320X180         53              156                      305000          2835952         66913           

320X180         54              166                      305000          2974184         78812           

320X180         55              167                      306000          2874720         72189           

320X180         56              159                      307000          2878728         83785           

320X180         57              170                      307000          2846560         85365           

320X180         58              145                      308000          2237360         58887           

320X180         59              129                      309000          1583752         33776           

320X180         60              118                      309000          1468704         19026           

320X180         61              182                      310000          2948560         72600           

320X180         62              176                      310000          3045936         104781          

320X180         63              173                      311000          3030520         108641          

320X180         64              175                      312000          3104848         98317           

320X180         65              40                       312000          893288          13234           

320X180         66              171                      312000          2823072         141100          

320X180         67              189                      313000          3111864         147281          

320X180         68              80                       314000          1288824         43600           

320X180         69              165                      314000          2843184         122900          

320X180         70              182                      315000          2996120         116375          

320X180         71              190                      315000          3090208         176391          

320X180         72              182                      316000          3070896         166210          

320X180         73              183                      316000          3082824         239838          

320X180         74              182                      317000          3038160         219232          

320X180         75              182                      318000          3085368         193597          

320X180         76              172                      318000          2979464         99771           

320X180         77              181                      319000          2966224         149557          

320X180         78              188                      320000          2996304         246246          

320X180         79              190                      320000          3065344         326818          

320X180         80              191                      321000          3120528         269557          

320X180         81              190                      321000          3173256         157260          

320X180         82              70                       322000          1141640         37523           

320X180         83              193                      322000          3053664         122112          

320X180         84              192                      323000          3151752         118721          

320X180         85              146                      324000          2272760         91273           

320X180         86              124                      324000          1703928         68809           

320X180         87              116                      325000          1572016         52233           

320X180         88              121                      325000          1624352         56530           

320X180         89              119                      326000          1670688         70533           

320X180         90              118                      327000          1664248         65623           

320X180         91              115                      327000          1605720         60533           

320X180         92              117                      328000          1607440         60069           

320X180         93              108                      328000          1475000         56670           

320X180         94              111                      329000          1348528         51181           

320X180         95              16                       330000          0               7426            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               4                        0               1251168         0               

320X180         2               90                       275000          1867432         43875           

320X180         3               107                      276000          1784960         57292           

320X180         4               100                      277000          1816008         59851           

320X180         5               39                       277000          693448          21002           

320X180         6               83                       277000          1404688         41334           

320X180         7               122                      278000          2200464         85728           

320X180         8               74                       279000          1232720         50516           

320X180         9               69                       279000          1250744         54853           

320X180         10              61                       280000          1106656         52272           

320X180         11              63                       281000          1170560         59191           

320X180         12              96                       281000          1568192         35097           

320X180         13              99                       282000          1522784         35041           

320X180         14              103                      282000          1569192         32018           

320X180         15              100                      283000          1635952         38781           

320X180         16              71                       284000          1032664         15460           

320X180         17              113                      284000          2128160         41821           

320X180         18              127                      285000          2434176         57844           

320X180         19              145                      285000          2935408         112593          

320X180         20              32                       286000          498616          12444           

320X180         21              120                      286000          2276440         69336           

320X180         22              119                      287000          2223248         62593           

320X180         23              134                      287000          2242784         63165           

320X180         24              127                      288000          2259112         69758           

320X180         25              122                      289000          2331912         63350           

320X180         26              129                      289000          2447040         63956           

320X180         27              126                      290000          2365496         67759           

320X180         28              124                      291000          2417096         55740           

320X180         29              24                       291000          571176          13154           

320X180         30              106                      291000          1849416         56199           

320X180         31              110                      292000          1853632         53652           

320X180         32              151                      293000          1859528         55214           

320X180         33              186                      293000          1850312         55282           

320X180         34              222                      294000          1831696         51807           

320X180         35              274                      294000          1847448         54477           

320X180         36              194                      295000          1801200         51979           

320X180         37              175                      296000          1768896         52534           

320X180         38              65                       296000          1103352         17386           

320X180         39              128                      297000          2165440         64681           

320X180         40              34                       297000          831872          17839           

320X180         41              112                      297000          1746688         53320           

320X180         42              103                      298000          1691296         46369           

320X180         43              117                      299000          1983320         52835           

320X180         44              137                      299000          2622520         70132           

320X180         45              128                      300000          2459760         62786           

320X180         46              129                      300000          2515000         65785           

320X180         47              140                      301000          2899592         72370           

320X180         48              148                      302000          2996096         90884           

320X180         49              149                      302000          3053688         98230           

320X180         50              140                      303000          2987384         92920           

320X180         51              143                      304000          2977712         82896           

320X180         52              138                      304000          2858096         83094           

320X180         53              136                      305000          2835952         66913           

320X180         54              139                      305000          2974184         78812           

320X180         55              139                      306000          2874720         72189           

320X180         56              148                      307000          2878728         83785           

320X180         57              142                      307000          2846560         85365           

320X180         58              131                      308000          2237360         58887           

320X180         59              105                      309000          1583752         33776           

320X180         60              88                       309000          1468704         19026           

320X180         61              155                      310000          2948560         72600           

320X180         62              158                      310000          3045936         104781          

320X180         63              168                      311000          3030520         108641          

320X180         64              146                      312000          3104848         98317           

320X180         65              34                       312000          893288          13234           

320X180         66              159                      312000          2823072         141100          

320X180         67              172                      313000          3111864         147281          

320X180         68              70                       314000          1288824         43600           

320X180         69              153                      314000          2843184         122900          

320X180         70              165                      315000          2996120         116375          

320X180         71              168                      315000          3090208         176391          

320X180         72              167                      316000          3070896         166210          

320X180         73              163                      316000          3082824         239838          

320X180         74              177                      317000          3038160         219232          

320X180         75              165                      318000          3085368         193597          

320X180         76              161                      318000          2979464         99771           

320X180         77              154                      319000          2966224         149557          

320X180         78              163                      320000          2996304         246246          

320X180         79              182                      320000          3065344         326818          

320X180         80              171                      321000          3120528         269557          

320X180         81              174                      321000          3173256         157260          

320X180         82              70                       322000          1141640         37523           

320X180         83              173                      322000          3053664         122112          

320X180         84              177                      323000          3151752         118721          

320X180         85              137                      324000          2272760         91273           

320X180         86              105                      324000          1703928         68809           

320X180         87              94                       325000          1572016         52233           

320X180         88              97                       325000          1624352         56530           

320X180         89              98                       326000          1670688         70533           

320X180         90              101                      327000          1664248         65623           

320X180         91              92                       327000          1605720         60533           

320X180         92              93                       328000          1607440         60069           

320X180         93              82                       328000          1475000         56670           

320X180         94              89                       329000          1348528         51181           

320X180         95              15                       330000          0               7426            

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3                        0               1251168         0               

320X180         2               92                       275000          1867432         43875           

320X180         3               113                      276000          1784960         57292           

320X180         4               106                      277000          1816008         59851           

320X180         5               49                       277000          693448          21002           

320X180         6               88                       277000          1404688         41334           

320X180         7               126                      278000          2200464         85728           

320X180         8               87                       279000          1232720         50516           

320X180         9               72                       279000          1250744         54853           

320X180         10              65                       280000          1106656         52272           

320X180         11              66                       281000          1170560         59191           

320X180         12              115                      281000          1568192         35097           

320X180         13              104                      282000          1522784         35041           

320X180         14              103                      282000          1569192         32018           

320X180         15              107                      283000          1635952         38781           

