Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         22              593                      40000           333274          421731          

320X180         23              548                      42000           231739          415862          

320X180         24              187                      44000           139301          110621          

320X180         25              500                      45000           215682          303805          

320X180         26              437                      47000           153764          302333          

320X180         27              321                      49000           60221           170246          

320X180         28              328                      51000           71315           151910          

320X180         29              443                      53000           424254          225012          

320X180         30              833                      55000           582353          737124          

320X180         31              1038                     57000           1018014         850486          

320X180         32              552                      59000           479808          497530          

320X180         33              923                      60000           1174496         585986          

320X180         34              308                      62000           101063          102345          

320X180         35              164                      64000           101748          15717           

320X180         36              168                      66000           55798           27898           

320X180         37              184                      68000           93361           23756           

320X180         38              256                      70000           255016          90655           

320X180         39              187                      72000           61761           41159           

320X180         40              101                      74000           53304           12835           

320X180         41              290                      75000           159349          61390           

320X180         42              389                      77000           185292          156807          

320X180         43              352                      79000           129017          136751          

320X180         44              300                      81000           88600           100699          

320X180         45              224                      83000           52344           58739           

320X180         46              312                      84000           211098          67844           

320X180         47              665                      86000           875946          432138          

320X180         48              673                      88000           456097          724786          

320X180         49              883                      90000           381189          989512          

320X180         50              553                      92000           275241          400778          

320X180         51              573                      94000           159211          297499          

320X180         52              555                      96000           149617          284777          

320X180         53              490                      98000           149561          229905          

320X180         54              441                      100000          226508          219386          

320X180         55              487                      102000          329765          346811          

320X180         56              249                      104000          122389          195801          

320X180         57              469                      105000          324116          292815          

320X180         58              769                      107000          376919          672362          

320X180         59              965                      108000          316309          794086          

320X180         60              708                      110000          260456          473066          

320X180         61              803                      112000          417955          506561          

320X180         62              1101                     114000          409756          653439          

320X180         63              931                      116000          347501          560404          

320X180         64              532                      118000          185232          284618          

320X180         65              853                      120000          315772          460586          

320X180         66              833                      122000          274141          452015          

320X180         67              751                      124000          256076          411151          

320X180         68              669                      126000          213985          337828          

320X180         69              540                      128000          198398          260619          

320X180         70              545                      130000          255270          283064          

320X180         71              567                      132000          216398          339834          

320X180         72              279                      134000          121182          142036          

320X180         73              766                      135000          720187          387430          

320X180         74              936                      137000          647845          853873          

320X180         75              856                      139000          646509          732843          

320X180         76              833                      141000          436049          546204          

320X180         77              90                       143000          288             53859           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               373                      0               559300          110886          

320X180         2               621                      2000            463760          310474          

320X180         3               612                      4000            446078          318425          

320X180         4               636                      6000            531405          321026          

320X180         5               657                      8000            454697          392848          

320X180         6               455                      10000           247309          215625          

320X180         7               453                      12000           358423          192253          

320X180         8               324                      14000           258195          210701          

320X180         9               798                      15000           539075          530153          

320X180         10              805                      17000           432662          430294          

320X180         11              734                      19000           464885          318016          

320X180         12              657                      21000           316642          299575          

320X180         13              555                      23000           295292          233878          

320X180         14              522                      25000           174789          227554          

320X180         15              357                      27000           127743          139108          

320X180         16              169                      29000           67966           70075           

320X180         17              409                      30000           164133          203043          

320X180         18              481                      32000           169318          170926          

320X180         19              810                      34000           217121          274763          

320X180         20              539                      36000           231042          327820          

320X180         21              576                      38000           308859          355739          

320X180         22              602                      40000           333274          421731          

320X180         23              546                      42000           231739          415862          

320X180         24              189                      44000           139301          110621          

320X180         25              497                      45000           215682          303805          

320X180         26              434                      47000           153764          302333          

320X180         27              309                      49000           60221           170246          

320X180         28              329                      51000           71315           151910          

320X180         29              423                      53000           424254          225012          

320X180         30              831                      55000           582353          737124          

320X180         31              1030                     57000           1018014         850486          

320X180         32              537                      59000           479808          497530          

320X180         33              907                      60000           1174496         585986          

320X180         34              308                      62000           101063          102345          

320X180         35              160                      64000           101748          15717           

320X180         36              166                      66000           55798           27898           

320X180         37              183                      68000           93361           23756           

320X180         38              252                      70000           255016          90655           

320X180         39              188                      72000           61761           41159           

320X180         40              100                      74000           53304           12835           

320X180         41              289                      75000           159349          61390           

320X180         42              385                      77000           185292          156807          

320X180         43              381                      79000           129017          136751          

320X180         44              289                      81000           88600           100699          

320X180         45              221                      83000           52344           58739           

320X180         46              315                      84000           211098          67844           

320X180         47              696                      86000           875946          432138          

320X180         48              707                      88000           456097          724786          

320X180         49              922                      90000           381189          989512          

320X180         50              578                      92000           275241          400778          

320X180         51              594                      94000           159211          297499          

320X180         52              569                      96000           149617          284777          

320X180         53              505                      98000           149561          229905          

320X180         54              447                      100000          226508          219386          

320X180         55              493                      102000          329765          346811          

320X180         56              256                      104000          122389          195801          

320X180         57              482                      105000          324116          292815          

320X180         58              800                      107000          376919          672362          

320X180         59              978                      108000          316309          794086          

320X180         60              702                      110000          260456          473066          

320X180         61              819                      112000          417955          506561          

320X180         62              1118                     114000          409756          653439          

320X180         63              959                      116000          347501          560404          

320X180         64              517                      118000          185232          284618          

320X180         65              850                      120000          315772          460586          

320X180         66              861                      122000          274141          452015          

320X180         67              770                      124000          256076          411151          

