Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         23              420                      38000           121405          407552          

320X180         24              458                      40000           427288          346467          

320X180         25              613                      41000           460556          536114          

320X180         26              558                      43000           146059          682624          

320X180         27              116                      44000           34276           97324           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               91                       0               256329          0               

320X180         2               442                      1000            325894          401866          

320X180         3               571                      3000            268261          609944          

320X180         4               393                      4000            414990          459887          

320X180         5               711                      5000            699243          672514          

320X180         6               1165                     7000            1250638         1362699         

320X180         7               983                      10000           930825          970467          

320X180         8               1425                     12000           1475622         1425982         

320X180         9               362                      15000           240949          365001          

320X180         10              1063                     16000           1094136         859399          

320X180         11              862                      20000           457841          716935          

320X180         12              394                      22000           730164          248497          

320X180         13              351                      23000           141969          348556          

320X180         14              541                      24000           585104          446770          

320X180         15              616                      26000           1109746         473035          

320X180         16              734                      27000           631111          826404          

320X180         17              690                      29000           1221043         467844          

320X180         18              663                      31000           451512          802219          

320X180         19              544                      32000           386564          443056          

320X180         20              252                      34000           131462          195383          

320X180         21              662                      35000           851757          431107          

320X180         22              608                      37000           562499          535254          

320X180         23              406                      38000           121405          407552          

320X180         24              443                      40000           427288          346467          

320X180         25              617                      41000           460556          536114          

320X180         26              557                      43000           146059          682624          

320X180         27              116                      44000           34276           97324           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               92                       0               256329          0               

320X180         2               439                      1000            325894          401866          

320X180         3               561                      3000            268261          609944          

320X180         4               398                      4000            414990          459887          

320X180         5               693                      5000            699243          672514          

320X180         6               1146                     7000            1250638         1362699         

320X180         7               947                      10000           930825          970467          

320X180         8               1418                     12000           1475622         1425982         

320X180         9               364                      15000           240949          365001          

320X180         10              1061                     16000           1094136         859399          

320X180         11              850                      20000           457841          716935          

320X180         12              382                      22000           730164          248497          

320X180         13              346                      23000           141969          348556          

320X180         14              548                      24000           585104          446770          

320X180         15              613                      26000           1109746         473035          

320X180         16              743                      27000           631111          826404          

320X180         17              712                      29000           1221043         467844          

320X180         18              688                      31000           451512          802219          

320X180         19              567                      32000           386564          443056          

320X180         20              264                      34000           131462          195383          

320X180         21              682                      35000           851757          431107          

320X180         22              627                      37000           562499          535254          

320X180         23              422                      38000           121405          407552          

320X180         24              454                      40000           427288          346467          

320X180         25              609                      41000           460556          536114          

320X180         26              553                      43000           146059          682624          

320X180         27              114                      44000           34276           97324           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               103                      0               256329          0               

320X180         2               431                      1000            325894          401866          

320X180         3               567                      3000            268261          609944          

320X180         4               400                      4000            414990          459887          

320X180         5               707                      5000            699243          672514          

320X180         6               1149                     7000            1250638         1362699         

320X180         7               974                      10000           930825          970467          

320X180         8               1491                     12000           1475622         1425982         

320X180         9               610                      15000           240949          365001          

320X180         10              1161                     16000           1094136         859399          

320X180         11              860                      20000           457841          716935          

320X180         12              392                      22000           730164          248497          

320X180         13              353                      23000           141969          348556          

320X180         14              559                      24000           585104          446770          

320X180         15              630                      26000           1109746         473035          

320X180         16              759                      27000           631111          826404          

320X180         17              717                      29000           1221043         467844          

320X180         18              687                      31000           451512          802219          

320X180         19              555                      32000           386564          443056          

320X180         20              253                      34000           131462          195383          

320X180         21              663                      35000           851757          431107          

320X180         22              629                      37000           562499          535254          

320X180         23              425                      38000           121405          407552          

320X180         24              463                      40000           427288          346467          

320X180         25              634                      41000           460556          536114          

320X180         26              563                      43000           146059          682624          

320X180         27              118                      44000           34276           97324           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               91                       0               256329          0               

320X180         2               436                      1000            325894          401866          

320X180         3               567                      3000            268261          609944          

320X180         4               402                      4000            414990          459887          

320X180         5               724                      5000            699243          672514          

320X180         6               1208                     7000            1250638         1362699         

320X180         7               986                      10000           930825          970467          

320X180         8               1470                     12000           1475622         1425982         

320X180         9               369                      15000           240949          365001          

320X180         10              1086                     16000           1094136         859399          

320X180         11              863                      20000           457841          716935          

320X180         12              401                      22000           730164          248497          

320X180         13              362                      23000           141969          348556          

320X180         14              573                      24000           585104          446770          

320X180         15              636                      26000           1109746         473035          

320X180         16              744                      27000           631111          826404          

320X180         17              707                      29000           1221043         467844          

320X180         18              672                      31000           451512          802219          

320X180         19              548                      32000           386564          443056          

320X180         20              261                      34000           131462          195383          

320X180         21              667                      35000           851757          431107          

320X180         22              606                      37000           562499          535254          

320X180         23              429                      38000           121405          407552          

320X180         24              469                      40000           427288          346467          

320X180         25              641                      41000           460556          536114          

320X180         26              579                      43000           146059          682624          

320X180         27              115                      44000           34276           97324           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               90                       0               256329          0               

320X180         2               434                      1000            325894          401866          

320X180         3               563                      3000            268261          609944          

320X180         4               410                      4000            414990          459887          

320X180         5               714                      5000            699243          672514          

320X180         6               1186                     7000            1250638         1362699         

320X180         7               1003                     10000           930825          970467          

320X180         8               1420                     12000           1475622         1425982         

320X180         9               367                      15000           240949          365001          

320X180         10              1101                     16000           1094136         859399          

320X180         11              862                      20000           457841          716935          

320X180         12              388                      22000           730164          248497          

320X180         13              340                      23000           141969          348556          

320X180         14              540                      24000           585104          446770          

320X180         15              615                      26000           1109746         473035          

320X180         16              757                      27000           631111          826404          

320X180         17              714                      29000           1221043         467844          

320X180         18              676                      31000           451512          802219          

320X180         19              558                      32000           386564          443056          

320X180         20              260                      34000           131462          195383          

320X180         21              675                      35000           851757          431107          

320X180         22              618                      37000           562499          535254          

320X180         23              418                      38000           121405          407552          

320X180         24              442                      40000           427288          346467          

320X180         25              623                      41000           460556          536114          

320X180         26              584                      43000           146059          682624          

320X180         27              121                      44000           34276           97324           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               93                       0               256329          0               

320X180         2               451                      1000            325894          401866          

320X180         3               570                      3000            268261          609944          

320X180         4               402                      4000            414990          459887          

320X180         5               708                      5000            699243          672514          

320X180         6               1163                     7000            1250638         1362699         

320X180         7               970                      10000           930825          970467          

320X180         8               1432                     12000           1475622         1425982         

320X180         9               364                      15000           240949          365001          

320X180         10              1085                     16000           1094136         859399          

320X180         11              889                      20000           457841          716935          

320X180         12              399                      22000           730164          248497          

320X180         13              362                      23000           141969          348556          

320X180         14              568                      24000           585104          446770          

320X180         15              645                      26000           1109746         473035          

320X180         16              767                      27000           631111          826404          

320X180         17              737                      29000           1221043         467844          

320X180         18              686                      31000           451512          802219          

320X180         19              549                      32000           386564          443056          

320X180         20              253                      34000           131462          195383          

320X180         21              668                      35000           851757          431107          

320X180         22              619                      37000           562499          535254          

320X180         23              422                      38000           121405          407552          

320X180         24              491                      40000           427288          346467          

320X180         25              865                      41000           460556          536114          

320X180         26              590                      43000           146059          682624          

320X180         27              122                      44000           34276           97324           

