Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         39              1800                     78000           1525855         912848          

320X180         40              1797                     80000           1991764         1158636         

320X180         41              1949                     83000           2112576         1206684         

320X180         42              1994                     86000           2006228         1246651         

320X180         43              1127                     89000           1128067         749741          

320X180         44              1330                     91000           1595312         861428          

320X180         45              836                      93000           924539          591053          

320X180         46              931                      94000           604484          788000          

320X180         47              729                      96000           470157          465533          

320X180         48              1312                     97000           1209446         752787          

320X180         49              1503                     99000           1348802         1128968         

320X180         50              1092                     102000          287033          1089407         

320X180         51              352                      105000          76009           9887            

320X180         52              348                      108000          134186          1780            

320X180         53              236                      111000          9309            17059           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               91                       0               34749           0               

320X180         2               1075                     1000            1370394         457775          

320X180         3               1714                     4000            2008230         1204547         

320X180         4               811                      7000            871293          713926          

320X180         5               1786                     8000            1592383         1801914         

320X180         6               643                      11000           485032          616682          

320X180         7               1724                     12000           1855207         1373579         

320X180         8               1870                     15000           1655071         1515781         

320X180         9               1514                     18000           1313744         1199390         

320X180         10              1441                     21000           1714160         1031156         

320X180         11              828                      24000           892156          638854          

320X180         12              995                      26000           825613          876193          

320X180         13              1668                     27000           1312588         1021611         

320X180         14              864                      30000           758019          622853          

320X180         15              1251                     32000           958960          1011888         

320X180         16              1680                     34000           1465413         1330983         

320X180         17              1784                     37000           1664039         1105571         

320X180         18              687                      40000           735085          446070          

320X180         19              934                      41000           1048115         600751          

320X180         20              1746                     42000           1206694         1188486         

320X180         21              1696                     45000           1762060         1053658         

320X180         22              845                      48000           928168          574988          

320X180         23              1103                     50000           1059902         683536          

320X180         24              1004                     51000           710174          696452          

320X180         25              855                      53000           528277          593491          

320X180         26              1724                     55000           1414942         1007653         

320X180         27              597                      58000           806880          343387          

320X180         28              660                      59000           715076          420737          

320X180         29              764                      60000           749475          504399          

320X180         30              1324                     61000           1347645         804465          

320X180         31              1063                     63000           975676          680959          

320X180         32              717                      65000           560554          491007          

320X180         33              1732                     66000           1379116         1092206         

320X180         34              576                      69000           402662          408187          

320X180         35              529                      70000           358367          353826          

320X180         36              1620                     71000           1136366         951644          

320X180         37              1513                     74000           1142927         899635          

320X180         38              619                      77000           678286          278144          

320X180         39              1665                     78000           1525855         912848          

320X180         40              1861                     80000           1991764         1158636         

320X180         41              2033                     83000           2112576         1206684         

320X180         42              2022                     86000           2006228         1246651         

320X180         43              1163                     89000           1128067         749741          

320X180         44              1381                     91000           1595312         861428          

320X180         45              845                      93000           924539          591053          

320X180         46              925                      94000           604484          788000          

320X180         47              726                      96000           470157          465533          

320X180         48              1325                     97000           1209446         752787          

320X180         49              1552                     99000           1348802         1128968         

320X180         50              1171                     102000          287033          1089407         

320X180         51              377                      105000          76009           9887            

320X180         52              384                      108000          134186          1780            

320X180         53              245                      111000          9309            17059           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               94                       0               34749           0               

320X180         2               1115                     1000            1370394         457775          

320X180         3               1822                     4000            2008230         1204547         

320X180         4               849                      7000            871293          713926          

320X180         5               1876                     8000            1592383         1801914         

320X180         6               670                      11000           485032          616682          

320X180         7               1805                     12000           1855207         1373579         

320X180         8               1923                     15000           1655071         1515781         

320X180         9               1559                     18000           1313744         1199390         

320X180         10              1531                     21000           1714160         1031156         

320X180         11              869                      24000           892156          638854          

320X180         12              1013                     26000           825613          876193          

320X180         13              1664                     27000           1312588         1021611         

320X180         14              874                      30000           758019          622853          

320X180         15              1242                     32000           958960          1011888         

320X180         16              1671                     34000           1465413         1330983         

320X180         17              1785                     37000           1664039         1105571         

320X180         18              675                      40000           735085          446070          

320X180         19              934                      41000           1048115         600751          

320X180         20              1709                     42000           1206694         1188486         

320X180         21              1662                     45000           1762060         1053658         

320X180         22              829                      48000           928168          574988          

320X180         23              1049                     50000           1059902         683536          

320X180         24              996                      51000           710174          696452          

320X180         25              823                      53000           528277          593491          

320X180         26              1604                     55000           1414942         1007653         

320X180         27              580                      58000           806880          343387          

320X180         28              636                      59000           715076          420737          

320X180         29              751                      60000           749475          504399          

320X180         30              1301                     61000           1347645         804465          

320X180         31              1009                     63000           975676          680959          

320X180         32              700                      65000           560554          491007          

320X180         33              1730                     66000           1379116         1092206         

320X180         34              599                      69000           402662          408187          

320X180         35              549                      70000           358367          353826          

320X180         36              1770                     71000           1136366         951644          

320X180         37              1553                     74000           1142927         899635          

320X180         38              554                      77000           678286          278144          

320X180         39              1535                     78000           1525855         912848          

320X180         40              1874                     80000           1991764         1158636         

320X180         41              2028                     83000           2112576         1206684         

320X180         42              2026                     86000           2006228         1246651         

320X180         43              1157                     89000           1128067         749741          

320X180         44              1380                     91000           1595312         861428          

320X180         45              861                      93000           924539          591053          

320X180         46              953                      94000           604484          788000          

320X180         47              726                      96000           470157          465533          

320X180         48              1303                     97000           1209446         752787          

320X180         49              1490                     99000           1348802         1128968         

320X180         50              1153                     102000          287033          1089407         

320X180         51              353                      105000          76009           9887            

320X180         52              369                      108000          134186          1780            

320X180         53              238                      111000          9309            17059           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               97                       0               34749           0               

320X180         2               1137                     1000            1370394         457775          

320X180         3               1838                     4000            2008230         1204547         

320X180         4               845                      7000            871293          713926          

320X180         5               1851                     8000            1592383         1801914         

320X180         6               670                      11000           485032          616682          

320X180         7               1771                     12000           1855207         1373579         

