Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               1                        0               631720          0               

320X180         2               120                      220000          992208          19679           

320X180         3               85                       221000          1522448         46634           

320X180         4               81                       221000          1457672         36942           

320X180         5               100                      222000          1498464         46737           

320X180         6               113                      223000          1510968         39625           

320X180         7               113                      223000          1451848         37074           

320X180         8               109                      224000          1438392         34848           

320X180         9               118                      224000          1461096         42752           

320X180         10              28                       225000          478008          6437            

320X180         11              114                      225000          1092408         25738           

320X180         12              130                      226000          1575304         26362           

320X180         13              138                      226000          1669272         35791           

320X180         14              128                      227000          1247752         23640           

320X180         15              59                       228000          598504          9043            

320X180         16              135                      228000          1500976         34523           

320X180         17              164                      229000          1844872         44869           

320X180         18              151                      229000          2003696         53237           

320X180         19              154                      230000          2071720         59414           

320X180         20              173                      231000          1995864         56640           

320X180         21              169                      231000          1976112         58683           

320X180         22              186                      232000          2019552         64653           

320X180         23              196                      232000          2193360         75624           

320X180         24              190                      233000          2132136         76941           

320X180         25              198                      234000          2311856         80167           

320X180         26              199                      234000          2372504         85920           

320X180         27              188                      235000          2189952         81271           

320X180         28              188                      236000          2289752         78448           

320X180         29              195                      236000          2284264         83670           

320X180         30              103                      237000          1390256         48896           

320X180         31              171                      237000          2243608         69428           

320X180         32              178                      238000          2055488         53377           

320X180         33              190                      238000          2235592         63553           

320X180         34              190                      239000          2362224         64430           

320X180         35              197                      240000          2497680         61507           

320X180         36              203                      240000          2628792         66462           

320X180         37              194                      241000          2615752         74598           

320X180         38              194                      242000          2488304         60995           

320X180         39              197                      242000          2647240         63713           

320X180         40              37                       243000          566240          11704           

320X180         41              129                      243000          1489112         40213           

320X180         42              141                      244000          1644232         35414           

320X180         43              148                      244000          1692592         32415           

320X180         44              156                      245000          1703912         32481           

320X180         45              154                      245000          1701056         31650           

320X180         46              152                      246000          1651728         37735           

320X180         47              56                       247000          715440          9944            

320X180         48              155                      247000          2365320         68502           

320X180         49              165                      248000          2422152         79038           

320X180         50              93                       248000          1452680         35044           

320X180         51              131                      249000          1572504         77727           

320X180         52              126                      249000          1674896         75989           

320X180         53              132                      250000          1701104         79036           

320X180         54              32                       250000          538496          11256           

320X180         55              140                      251000          1917320         72719           

320X180         56              156                      251000          1929480         49806           

320X180         57              125                      252000          1847288         48615           

320X180         58              159                      252000          2511256         31086           

320X180         59              139                      253000          2320040         69817           

320X180         60              29                       254000          507912          15126           

320X180         61              113                      254000          1567864         63573           

320X180         62              115                      254000          1768760         74191           

320X180         63              137                      255000          2213832         92743           

320X180         64              146                      256000          2288224         92363           

