Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         61              178                      420000          3097552         127919          

320X180         62              177                      421000          3062656         113712          

320X180         63              181                      422000          2950744         128161          

320X180         64              177                      422000          3051528         146402          

320X180         65              174                      423000          3003584         150549          

320X180         66              177                      424000          2925656         145993          

320X180         67              180                      424000          3077552         125815          

320X180         68              188                      425000          3154944         148393          

320X180         69              182                      425000          3024160         151331          

320X180         70              185                      426000          3086688         160139          

320X180         71              176                      427000          2996824         149706          

320X180         72              165                      427000          2850992         100868          

320X180         73              171                      428000          2706872         68567           

320X180         74              165                      429000          2712784         68893           

320X180         75              164                      429000          2610072         64519           

320X180         76              164                      430000          2565152         67292           

320X180         77              59                       430000          1041040         23182           

320X180         78              112                      431000          1324888         42755           

320X180         79              131                      431000          1839712         44728           

320X180         80              34                       432000          641368          19472           

320X180         81              143                      432000          1626368         56790           

320X180         82              170                      433000          2806016         33388           

320X180         83              189                      433000          3205896         66143           

320X180         84              177                      434000          3163328         105936          

320X180         85              176                      435000          3140320         106390          

320X180         86              177                      435000          3065832         106378          

320X180         87              170                      436000          3043672         97380           

320X180         88              189                      436000          3080864         106593          

320X180         89              171                      437000          3051712         99672           

320X180         90              173                      438000          3063616         109167          

320X180         91              176                      438000          3005464         102033          

320X180         92              84                       439000          1049640         50525           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3                        0               1418976         0               

320X180         2               132                      385000          3061904         140104          

320X180         3               162                      385000          3086928         251481          

320X180         4               157                      386000          3004720         201008          

320X180         5               161                      387000          2949912         190345          

320X180         6               154                      387000          2990736         154891          

320X180         7               132                      388000          2859976         114008          

320X180         8               127                      388000          3056552         110037          

320X180         9               53                       389000          868120          41126           

320X180         10              66                       389000          1163296         40608           

320X180         11              26                       390000          653008          20677           

320X180         12              125                      390000          2368064         83800           

320X180         13              126                      391000          2455736         78521           

320X180         14              143                      391000          3122424         141260          

320X180         15              150                      392000          3088464         155020          

320X180         16              147                      393000          3069208         160150          

320X180         17              147                      393000          3053472         155741          

320X180         18              148                      394000          3066408         166007          

320X180         19              148                      394000          3038776         152668          

320X180         20              146                      395000          3062872         154071          

320X180         21              144                      396000          3051232         156120          

320X180         22              146                      396000          3064496         161610          

320X180         23              147                      397000          3051592         149677          

320X180         24              148                      398000          3054232         143280          

320X180         25              148                      398000          3054504         151151          

320X180         26              149                      399000          3047856         152090          

320X180         27              148                      399000          3060200         147454          

320X180         28              88                       400000          1657096         88602           

320X180         29              126                      400000          2440288         82324           

320X180         30              125                      401000          2458352         65262           

320X180         31              126                      402000          2553808         59833           

320X180         32              132                      402000          2561368         64347           

320X180         33              139                      403000          2965752         88514           

320X180         34              156                      404000          3245488         192399          

320X180         35              147                      404000          2977616         181354          

320X180         36              147                      405000          3055216         189805          

320X180         37              147                      405000          3046840         184216          

320X180         38              150                      406000          3065256         181277          

320X180         39              154                      407000          3046808         182684          

320X180         40              153                      407000          3032144         190026          

320X180         41              159                      408000          3063160         176991          

320X180         42              149                      409000          3037720         177824          

320X180         43              152                      409000          2996848         122737          

320X180         44              155                      410000          3026064         129472          

320X180         45              150                      410000          3014952         115500          

320X180         46              148                      411000          3065768         117852          

320X180         47              147                      412000          2897432         118647          

320X180         48              138                      412000          2744064         81793           

320X180         49              150                      413000          2846768         94193           

320X180         50              146                      414000          2927312         101585          

320X180         51              153                      414000          3097312         123073          

320X180         52              158                      415000          3072408         132068          

320X180         53              169                      415000          3062976         120760          

320X180         54              162                      416000          3041896         112117          

320X180         55              146                      417000          3024312         106091          

320X180         56              147                      417000          3053936         114787          

320X180         57              151                      418000          3088656         98471           

320X180         58              147                      419000          2936208         112466          

320X180         59              145                      419000          2979208         102376          

320X180         60              147                      420000          2852384         97325           

320X180         61              170                      420000          3097552         127919          

320X180         62              174                      421000          3062656         113712          

320X180         63              175                      422000          2950744         128161          

320X180         64              175                      422000          3051528         146402          

320X180         65              161                      423000          3003584         150549          

320X180         66              156                      424000          2925656         145993          

320X180         67              192                      424000          3077552         125815          

320X180         68              236                      425000          3154944         148393          

320X180         69              268                      425000          3024160         151331          

320X180         70              543                      426000          3086688         160139          

320X180         71              196                      427000          2996824         149706          

320X180         72              144                      427000          2850992         100868          

320X180         73              141                      428000          2706872         68567           

320X180         74              141                      429000          2712784         68893           

320X180         75              134                      429000          2610072         64519           

320X180         76              135                      430000          2565152         67292           

320X180         77              55                       430000          1041040         23182           

320X180         78              86                       431000          1324888         42755           

320X180         79              103                      431000          1839712         44728           

320X180         80              30                       432000          641368          19472           

320X180         81              118                      432000          1626368         56790           

320X180         82              149                      433000          2806016         33388           

320X180         83              156                      433000          3205896         66143           

320X180         84              163                      434000          3163328         105936          

320X180         85              156                      435000          3140320         106390          

320X180         86              157                      435000          3065832         106378          

320X180         87              157                      436000          3043672         97380           

320X180         88              156                      436000          3080864         106593          

320X180         89              157                      437000          3051712         99672           

320X180         90              155                      438000          3063616         109167          

320X180         91              160                      438000          3005464         102033          

320X180         92              85                       439000          1049640         50525           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3                        0               1418976         0               

320X180         2               140                      385000          3061904         140104          

320X180         3               157                      385000          3086928         251481          

320X180         4               160                      386000          3004720         201008          

320X180         5               155                      387000          2949912         190345          

320X180         6               160                      387000          2990736         154891          

320X180         7               145                      388000          2859976         114008          

320X180         8               134                      388000          3056552         110037          

320X180         9               56                       389000          868120          41126           

320X180         10              68                       389000          1163296         40608           

320X180         11              28                       390000          653008          20677           

320X180         12              136                      390000          2368064         83800           

320X180         13              146                      391000          2455736         78521           

320X180         14              165                      391000          3122424         141260          

320X180         15              171                      392000          3088464         155020          

320X180         16              168                      393000          3069208         160150          

320X180         17              162                      393000          3053472         155741          

320X180         18              170                      394000          3066408         166007          

320X180         19              172                      394000          3038776         152668          

320X180         20              158                      395000          3062872         154071          

320X180         21              164                      396000          3051232         156120          

320X180         22              170                      396000          3064496         161610          

320X180         23              156                      397000          3051592         149677          

320X180         24              166                      398000          3054232         143280          

320X180         25              161                      398000          3054504         151151          

320X180         26              151                      399000          3047856         152090          

320X180         27              153                      399000          3060200         147454          

320X180         28              90                       400000          1657096         88602           

320X180         29              130                      400000          2440288         82324           

320X180         30              123                      401000          2458352         65262           

320X180         31              130                      402000          2553808         59833           

320X180         32              129                      402000          2561368         64347           

320X180         33              135                      403000          2965752         88514           

320X180         34              148                      404000          3245488         192399          

320X180         35              146                      404000          2977616         181354          

320X180         36              148                      405000          3055216         189805          

320X180         37              142                      405000          3046840         184216          

320X180         38              141                      406000          3065256         181277          

320X180         39              142                      407000          3046808         182684          

320X180         40              143                      407000          3032144         190026          

320X180         41              142                      408000          3063160         176991          

320X180         42              141                      409000          3037720         177824          

320X180         43              141                      409000          2996848         122737          

320X180         44              145                      410000          3026064         129472          

320X180         45              149                      410000          3014952         115500          

320X180         46              148                      411000          3065768         117852          

320X180         47              146                      412000          2897432         118647          

320X180         48              140                      412000          2744064         81793           

320X180         49              146                      413000          2846768         94193           

320X180         50              148                      414000          2927312         101585          

320X180         51              156                      414000          3097312         123073          

320X180         52              149                      415000          3072408         132068          

320X180         53              148                      415000          3062976         120760          

320X180         54              152                      416000          3041896         112117          

320X180         55              147                      417000          3024312         106091          

320X180         56              149                      417000          3053936         114787          

320X180         57              144                      418000          3088656         98471           

320X180         58              154                      419000          2936208         112466          

320X180         59              154                      419000          2979208         102376          

320X180         60              145                      420000          2852384         97325           

320X180         61              160                      420000          3097552         127919          

320X180         62              147                      421000          3062656         113712          

320X180         63              149                      422000          2950744         128161          

320X180         64              152                      422000          3051528         146402          

320X180         65              153                      423000          3003584         150549          

320X180         66              150                      424000          2925656         145993          

320X180         67              151                      424000          3077552         125815          

320X180         68              155                      425000          3154944         148393          

320X180         69              155                      425000          3024160         151331          

320X180         70              157                      426000          3086688         160139          

320X180         71              156                      427000          2996824         149706          

320X180         72              143                      427000          2850992         100868          

320X180         73              139                      428000          2706872         68567           

320X180         74              139                      429000          2712784         68893           

320X180         75              134                      429000          2610072         64519           

320X180         76              135                      430000          2565152         67292           

320X180         77              55                       430000          1041040         23182           

320X180         78              82                       431000          1324888         42755           

320X180         79              100                      431000          1839712         44728           

320X180         80              30                       432000          641368          19472           

320X180         81              108                      432000          1626368         56790           

320X180         82              138                      433000          2806016         33388           

320X180         83              151                      433000          3205896         66143           

320X180         84              148                      434000          3163328         105936          

320X180         85              155                      435000          3140320         106390          

320X180         86              146                      435000          3065832         106378          

320X180         87              148                      436000          3043672         97380           

320X180         88              152                      436000          3080864         106593          

320X180         89              144                      437000          3051712         99672           

320X180         90              147                      438000          3063616         109167          

320X180         91              149                      438000          3005464         102033          

320X180         92              80                       439000          1049640         50525           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3                        0               1418976         0               

320X180         2               131                      385000          3061904         140104          

320X180         3               155                      385000          3086928         251481          

320X180         4               149                      386000          3004720         201008          

320X180         5               153                      387000          2949912         190345          

320X180         6               160                      387000          2990736         154891          

320X180         7               135                      388000          2859976         114008          

320X180         8               123                      388000          3056552         110037          

320X180         9               52                       389000          868120          41126           

320X180         10              64                       389000          1163296         40608           

320X180         11              25                       390000          653008          20677           

320X180         12              125                      390000          2368064         83800           

320X180         13              129                      391000          2455736         78521           

320X180         14              140                      391000          3122424         141260          

320X180         15              146                      392000          3088464         155020          

320X180         16              148                      393000          3069208         160150          

320X180         17              153                      393000          3053472         155741          

320X180         18              162                      394000          3066408         166007          

320X180         19              169                      394000          3038776         152668          

320X180         20              156                      395000          3062872         154071          

320X180         21              155                      396000          3051232         156120          

320X180         22              157                      396000          3064496         161610          

320X180         23              157                      397000          3051592         149677          

320X180         24              152                      398000          3054232         143280          

320X180         25              152                      398000          3054504         151151          

320X180         26              152                      399000          3047856         152090          

320X180         27              159                      399000          3060200         147454          

320X180         28              94                       400000          1657096         88602           

320X180         29              135                      400000          2440288         82324           

320X180         30              128                      401000          2458352         65262           

320X180         31              126                      402000          2553808         59833           

320X180         32              143                      402000          2561368         64347           

320X180         33              138                      403000          2965752         88514           

320X180         34              156                      404000          3245488         192399          

320X180         35              146                      404000          2977616         181354          

320X180         36              154                      405000          3055216         189805          

320X180         37              144                      405000          3046840         184216          

320X180         38              150                      406000          3065256         181277          

320X180         39              149                      407000          3046808         182684          

320X180         40              145                      407000          3032144         190026          

320X180         41              146                      408000          3063160         176991          

320X180         42              144                      409000          3037720         177824          

320X180         43              149                      409000          2996848         122737          

320X180         44              149                      410000          3026064         129472          

320X180         45              143                      410000          3014952         115500          

320X180         46              144                      411000          3065768         117852          

320X180         47              146                      412000          2897432         118647          

320X180         48              142                      412000          2744064         81793           

320X180         49              142                      413000          2846768         94193           

320X180         50              143                      414000          2927312         101585          

320X180         51              150                      414000          3097312         123073          

320X180         52              148                      415000          3072408         132068          

320X180         53              143                      415000          3062976         120760          

320X180         54              144                      416000          3041896         112117          

320X180         55              152                      417000          3024312         106091          

320X180         56              152                      417000          3053936         114787          

320X180         57              147                      418000          3088656         98471           

320X180         58              148                      419000          2936208         112466          

320X180         59              143                      419000          2979208         102376          

320X180         60              144                      420000          2852384         97325           

320X180         61              149                      420000          3097552         127919          

320X180         62              143                      421000          3062656         113712          

320X180         63              152                      422000          2950744         128161          

320X180         64              159                      422000          3051528         146402          

320X180         65              150                      423000          3003584         150549          

320X180         66              147                      424000          2925656         145993          

320X180         67              149                      424000          3077552         125815          

320X180         68              154                      425000          3154944         148393          

320X180         69              158                      425000          3024160         151331          

320X180         70              160                      426000          3086688         160139          

320X180         71              160                      427000          2996824         149706          

320X180         72              143                      427000          2850992         100868          

320X180         73              136                      428000          2706872         68567           

320X180         74              136                      429000          2712784         68893           

320X180         75              131                      429000          2610072         64519           

320X180         76              135                      430000          2565152         67292           

320X180         77              57                       430000          1041040         23182           

320X180         78              84                       431000          1324888         42755           

320X180         79              105                      431000          1839712         44728           

320X180         80              30                       432000          641368          19472           

320X180         81              109                      432000          1626368         56790           

320X180         82              139                      433000          2806016         33388           

320X180         83              147                      433000          3205896         66143           

320X180         84              155                      434000          3163328         105936          

320X180         85              150                      435000          3140320         106390          

320X180         86              160                      435000          3065832         106378          

320X180         87              155                      436000          3043672         97380           

320X180         88              159                      436000          3080864         106593          

320X180         89              159                      437000          3051712         99672           

320X180         90              150                      438000          3063616         109167          

320X180         91              145                      438000          3005464         102033          

320X180         92              79                       439000          1049640         50525           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3                        0               1418976         0               

320X180         2               145                      385000          3061904         140104          

320X180         3               152                      385000          3086928         251481          

320X180         4               153                      386000          3004720         201008          

320X180         5               154                      387000          2949912         190345          

320X180         6               152                      387000          2990736         154891          

320X180         7               131                      388000          2859976         114008          

320X180         8               128                      388000          3056552         110037          

320X180         9               53                       389000          868120          41126           

320X180         10              64                       389000          1163296         40608           

320X180         11              28                       390000          653008          20677           

320X180         12              127                      390000          2368064         83800           

320X180         13              133                      391000          2455736         78521           

320X180         14              143                      391000          3122424         141260          

320X180         15              148                      392000          3088464         155020          

320X180         16              171                      393000          3069208         160150          

320X180         17              183                      393000          3053472         155741          

320X180         18              187                      394000          3066408         166007          

320X180         19              190                      394000          3038776         152668          

320X180         20              185                      395000          3062872         154071          

320X180         21              186                      396000          3051232         156120          

320X180         22              190                      396000          3064496         161610          

320X180         23              186                      397000          3051592         149677          

320X180         24              183                      398000          3054232         143280          

320X180         25              176                      398000          3054504         151151          

320X180         26              180                      399000          3047856         152090          

320X180         27              165                      399000          3060200         147454          

320X180         28              94                       400000          1657096         88602           

320X180         29              132                      400000          2440288         82324           

320X180         30              130                      401000          2458352         65262           

320X180         31              138                      402000          2553808         59833           

320X180         32              142                      402000          2561368         64347           

320X180         33              146                      403000          2965752         88514           

320X180         34              162                      404000          3245488         192399          

320X180         35              157                      404000          2977616         181354          

320X180         36              159                      405000          3055216         189805          

320X180         37              153                      405000          3046840         184216          

320X180         38              162                      406000          3065256         181277          

320X180         39              159                      407000          3046808         182684          

320X180         40              164                      407000          3032144         190026          

320X180         41              151                      408000          3063160         176991          

320X180         42              160                      409000          3037720         177824          

320X180         43              169                      409000          2996848         122737          

320X180         44              152                      410000          3026064         129472          

320X180         45              169                      410000          3014952         115500          

320X180         46              162                      411000          3065768         117852          

320X180         47              152                      412000          2897432         118647          

320X180         48              146                      412000          2744064         81793           

320X180         49              154                      413000          2846768         94193           

320X180         50              153                      414000          2927312         101585          

320X180         51              149                      414000          3097312         123073          

320X180         52              153                      415000          3072408         132068          

320X180         53              151                      415000          3062976         120760          

320X180         54              151                      416000          3041896         112117          

320X180         55              165                      417000          3024312         106091          

320X180         56              169                      417000          3053936         114787          

320X180         57              162                      418000          3088656         98471           

320X180         58              154                      419000          2936208         112466          

320X180         59              150                      419000          2979208         102376          

320X180         60              148                      420000          2852384         97325           

320X180         61              154                      420000          3097552         127919          

320X180         62              156                      421000          3062656         113712          

320X180         63              170                      422000          2950744         128161          

320X180         64              166                      422000          3051528         146402          

320X180         65              170                      423000          3003584         150549          

320X180         66              157                      424000          2925656         145993          

320X180         67              182                      424000          3077552         125815          

320X180         68              206                      425000          3154944         148393          

320X180         69              175                      425000          3024160         151331          

320X180         70              168                      426000          3086688         160139          

320X180         71              167                      427000          2996824         149706          

320X180         72              146                      427000          2850992         100868          

320X180         73              144                      428000          2706872         68567           

320X180         74              142                      429000          2712784         68893           

320X180         75              146                      429000          2610072         64519           

320X180         76              150                      430000          2565152         67292           

320X180         77              58                       430000          1041040         23182           

320X180         78              88                       431000          1324888         42755           

320X180         79              103                      431000          1839712         44728           

320X180         80              30                       432000          641368          19472           

320X180         81              115                      432000          1626368         56790           

320X180         82              153                      433000          2806016         33388           

320X180         83              170                      433000          3205896         66143           

320X180         84              165                      434000          3163328         105936          

320X180         85              156                      435000          3140320         106390          

320X180         86              154                      435000          3065832         106378          

320X180         87              151                      436000          3043672         97380           

320X180         88              167                      436000          3080864         106593          

320X180         89              155                      437000          3051712         99672           

320X180         90              154                      438000          3063616         109167          

320X180         91              153                      438000          3005464         102033          

320X180         92              87                       439000          1049640         50525           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3                        0               1418976         0               

320X180         2               141                      385000          3061904         140104          

320X180         3               163                      385000          3086928         251481          

320X180         4               159                      386000          3004720         201008          

320X180         5               162                      387000          2949912         190345          

320X180         6               155                      387000          2990736         154891          

320X180         7               132                      388000          2859976         114008          

320X180         8               126                      388000          3056552         110037          

320X180         9               55                       389000          868120          41126           

320X180         10              62                       389000          1163296         40608           

320X180         11              25                       390000          653008          20677           

320X180         12              128                      390000          2368064         83800           

320X180         13              128                      391000          2455736         78521           

320X180         14              147                      391000          3122424         141260          

320X180         15              154                      392000          3088464         155020          

320X180         16              147                      393000          3069208         160150          

320X180         17              158                      393000          3053472         155741          

320X180         18              148                      394000          3066408         166007          

320X180         19              151                      394000          3038776         152668          

320X180         20              159                      395000          3062872         154071          

320X180         21              152                      396000          3051232         156120          

320X180         22              149                      396000          3064496         161610          

320X180         23              153                      397000          3051592         149677          

320X180         24              148                      398000          3054232         143280          

320X180         25              155                      398000          3054504         151151          

320X180         26              150                      399000          3047856         152090          

320X180         27              149                      399000          3060200         147454          

320X180         28              91                       400000          1657096         88602           

320X180         29              124                      400000          2440288         82324           

320X180         30              124                      401000          2458352         65262           

320X180         31              130                      402000          2553808         59833           

320X180         32              129                      402000          2561368         64347           

320X180         33              130                      403000          2965752         88514           

320X180         34              153                      404000          3245488         192399          

320X180         35              150                      404000          2977616         181354          

320X180         36              150                      405000          3055216         189805          

320X180         37              144                      405000          3046840         184216          

320X180         38              146                      406000          3065256         181277          

320X180         39              143                      407000          3046808         182684          

320X180         40              150                      407000          3032144         190026          

320X180         41              143                      408000          3063160         176991          

320X180         42              148                      409000          3037720         177824          

320X180         43              175                      409000          2996848         122737          

320X180         44              180                      410000          3026064         129472          

320X180         45              177                      410000          3014952         115500          

320X180         46              178                      411000          3065768         117852          

320X180         47              180                      412000          2897432         118647          

320X180         48              167                      412000          2744064         81793           

320X180         49              172                      413000          2846768         94193           

320X180         50              158                      414000          2927312         101585          

320X180         51              149                      414000          3097312         123073          

320X180         52              144                      415000          3072408         132068          

320X180         53              153                      415000          3062976         120760          

320X180         54              154                      416000          3041896         112117          

320X180         55              159                      417000          3024312         106091          

320X180         56              148                      417000          3053936         114787          

320X180         57              148                      418000          3088656         98471           

320X180         58              144                      419000          2936208         112466          

320X180         59              149                      419000          2979208         102376          

320X180         60              147                      420000          2852384         97325           

320X180         61              151                      420000          3097552         127919          

320X180         62              152                      421000          3062656         113712          

320X180         63              158                      422000          2950744         128161          

320X180         64              153                      422000          3051528         146402          

320X180         65              148                      423000          3003584         150549          

320X180         66              157                      424000          2925656         145993          

320X180         67              150                      424000          3077552         125815          

320X180         68              156                      425000          3154944         148393          

320X180         69              159                      425000          3024160         151331          

320X180         70              157                      426000          3086688         160139          

320X180         71              159                      427000          2996824         149706          

320X180         72              142                      427000          2850992         100868          

320X180         73              140                      428000          2706872         68567           

320X180         74              140                      429000          2712784         68893           

320X180         75              135                      429000          2610072         64519           

320X180         76              138                      430000          2565152         67292           

320X180         77              59                       430000          1041040         23182           

320X180         78              86                       431000          1324888         42755           

320X180         79              102                      431000          1839712         44728           

320X180         80              32                       432000          641368          19472           

320X180         81              110                      432000          1626368         56790           

320X180         82              142                      433000          2806016         33388           

320X180         83              150                      433000          3205896         66143           

320X180         84              158                      434000          3163328         105936          

320X180         85              150                      435000          3140320         106390          

320X180         86              168                      435000          3065832         106378          

320X180         87              166                      436000          3043672         97380           

320X180         88              165                      436000          3080864         106593          

320X180         89              177                      437000          3051712         99672           

320X180         90              158                      438000          3063616         109167          

320X180         91              161                      438000          3005464         102033          

320X180         92              86                       439000          1049640         50525           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               3                        0               1418976         0               

320X180         2               147                      385000          3061904         140104          

320X180         3               168                      385000          3086928         251481          

320X180         4               173                      386000          3004720         201008          

320X180         5               165                      387000          2949912         190345          

320X180         6               166                      387000          2990736         154891          

320X180         7               140                      388000          2859976         114008          

320X180         8               132                      388000          3056552         110037          

320X180         9               57                       389000          868120          41126           

320X180         10              67                       389000          1163296         40608           

320X180         11              27                       390000          653008          20677           

320X180         12              134                      390000          2368064         83800           

320X180         13              131                      391000          2455736         78521           

320X180         14              151                      391000          3122424         141260          

320X180         15              148                      392000          3088464         155020          

320X180         16              149                      393000          3069208         160150          

320X180         17              153                      393000          3053472         155741          

320X180         18              147                      394000          3066408         166007          

320X180         19              151                      394000          3038776         152668          

320X180         20              162                      395000          3062872         154071          

320X180         21              159                      396000          3051232         156120          

320X180         22              168                      396000          3064496         161610          

320X180         23              164                      397000          3051592         149677          

320X180         24              154                      398000          3054232         143280          

320X180         25              152                      398000          3054504         151151          

320X180         26              156                      399000          3047856         152090          

320X180         27              205                      399000          3060200         147454          

320X180         28              188                      400000          1657096         88602           

320X180         29              365                      400000          2440288         82324           

320X180         30              221                      401000          2458352         65262           

320X180         31              276                      402000          2553808         59833           

320X180         32              175                      402000          2561368         64347           

320X180         33              149                      403000          2965752         88514           

320X180         34              151                      404000          3245488         192399          

320X180         35              154                      404000          2977616         181354          

320X180         36              149                      405000          3055216         189805          

320X180         37              155                      405000          3046840         184216          

320X180         38              156                      406000          3065256         181277          

320X180         39              150                      407000          3046808         182684          

320X180         40              151                      407000          3032144         190026          

320X180         41              146                      408000          3063160         176991          

320X180         42              153                      409000          3037720         177824          

320X180         43              150                      409000          2996848         122737          

320X180         44              160                      410000          3026064         129472          

320X180         45              157                      410000          3014952         115500          

320X180         46              155                      411000          3065768         117852          

320X180         47              160                      412000          2897432         118647          

320X180         48              149                      412000          2744064         81793           

320X180         49              152                      413000          2846768         94193           

320X180         50              153                      414000          2927312         101585          

320X180         51              160                      414000          3097312         123073          

320X180         52              156                      415000          3072408         132068          

320X180         53              156                      415000          3062976         120760          

320X180         54              151                      416000          3041896         112117          

320X180         55              160                      417000          3024312         106091          

320X180         56              153                      417000          3053936         114787          

320X180         57              155                      418000          3088656         98471           

320X180         58              154                      419000          2936208         112466          

320X180         59              156                      419000          2979208         102376          

320X180         60              156                      420000          2852384         97325           

320X180         61              164                      420000          3097552         127919          

320X180         62              162                      421000          3062656         113712          

320X180         63              157                      422000          2950744         128161          

320X180         64              156                      422000          3051528         146402          

320X180         65              164                      423000          3003584         150549          

320X180         66              156                      424000          2925656         145993          

320X180         67              155                      424000          3077552         125815          

320X180         68              161                      425000          3154944         148393          

320X180         69              168                      425000          3024160         151331          

320X180         70              161                      426000          3086688         160139          

320X180         71              154                      427000          2996824         149706          

320X180         72              154                      427000          2850992         100868          

320X180         73              157                      428000          2706872         68567           

320X180         74              166                      429000          2712784         68893           

320X180         75              171                      429000          2610072         64519           

320X180         76              168                      430000          2565152         67292           

320X180         77              65                       430000          1041040         23182           

320X180         78              102                      431000          1324888         42755           

320X180         79              125                      431000          1839712         44728           

320X180         80              36                       432000          641368          19472           

320X180         81              136                      432000          1626368         56790           

320X180         82              149                      433000          2806016         33388           

320X180         83              168                      433000          3205896         66143           

320X180         84              162                      434000          3163328         105936          

320X180         85              156                      435000          3140320         106390          

320X180         86              161                      435000          3065832         106378          

320X180         87              160                      436000          3043672         97380           

320X180         88              161                      436000          3080864         106593          

320X180         89              165                      437000          3051712         99672           

320X180         90              165                      438000          3063616         109167          

320X180         91              162                      438000          3005464         102033          

320X180         92              92                       439000          1049640         50525           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               2                        0               1418976         0               

320X180         2               144                      385000          3061904         140104          

320X180         3               170                      385000          3086928         251481          

320X180         4               175                      386000          3004720         201008          

320X180         5               181                      387000          2949912         190345          

320X180         6               170                      387000          2990736         154891          

320X180         7               149                      388000          2859976         114008          

320X180         8               135                      388000          3056552         110037          

320X180         9               58                       389000          868120          41126           

320X180         10              74                       389000          1163296         40608           

320X180         11              29                       390000          653008          20677           

320X180         12              131                      390000          2368064         83800           

