Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         7               1126                     24000           907897          50486           

320X180         8               1379                     25000           864916          57026           

320X180         9               920                      27000           595509          40632           

320X180         10              1034                     29000           916189          44084           

320X180         11              623                      30000           428918          23311           

320X180         12              1349                     31000           1029623         61892           

320X180         13              1153                     33000           798010          38484           

320X180         14              1117                     35000           849726          49718           

320X180         15              979                      36000           819409          44065           

320X180         16              2316                     38000           2151704         105364          

320X180         17              4147                     42000           2993833         229596          

320X180         18              1615                     48000           967823          59448           

320X180         19              1253                     50000           951511          62301           

320X180         20              1357                     51000           850616          54782           

320X180         21              2140                     53000           1571558         80141           

320X180         22              2677                     56000           2372195         129187          

320X180         23              2240                     64000           2100917         145023          

320X180         24              1221                     67000           759719          79818           

320X180         25              1494                     69000           1149257         78376           

320X180         26              619                      71000           8556            30734           

320X180         27              1679                     72000           2641458         70839           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               677                      0               1099898         37577           

320X180         2               1377                     2000            1281439         86451           

320X180         3               4821                     4000            4648663         276215          

320X180         4               1152                     14000           1070795         77719           

320X180         5               7196                     15000           3616322         276077          

320X180         6               934                      23000           563989          29380           

320X180         7               1152                     24000           907897          50486           

320X180         8               1424                     25000           864916          57026           

320X180         9               958                      27000           595509          40632           

320X180         10              1076                     29000           916189          44084           

320X180         11              644                      30000           428918          23311           

320X180         12              1405                     31000           1029623         61892           

320X180         13              1170                     33000           798010          38484           

320X180         14              1157                     35000           849726          49718           

320X180         15              990                      36000           819409          44065           

320X180         16              2337                     38000           2151704         105364          

320X180         17              4076                     42000           2993833         229596          

320X180         18              1169                     48000           967823          59448           

320X180         19              1237                     50000           951511          62301           

320X180         20              1294                     51000           850616          54782           

320X180         21              2062                     53000           1571558         80141           

320X180         22              2627                     56000           2372195         129187          

320X180         23              2235                     64000           2100917         145023          

320X180         24              1438                     67000           759719          79818           

320X180         25              1520                     69000           1149257         78376           

320X180         26              612                      71000           8556            30734           

320X180         27              1694                     72000           2641458         70839           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               681                      0               1099898         37577           

320X180         2               1415                     2000            1281439         86451           

320X180         3               4971                     4000            4648663         276215          

320X180         4               1127                     14000           1070795         77719           

320X180         5               7150                     15000           3616322         276077          

320X180         6               903                      23000           563989          29380           

320X180         7               1127                     24000           907897          50486           

320X180         8               1398                     25000           864916          57026           

320X180         9               950                      27000           595509          40632           

320X180         10              1042                     29000           916189          44084           

320X180         11              616                      30000           428918          23311           

320X180         12              1349                     31000           1029623         61892           

320X180         13              1156                     33000           798010          38484           

320X180         14              1127                     35000           849726          49718           

320X180         15              1003                     36000           819409          44065           

320X180         16              2323                     38000           2151704         105364          

320X180         17              4077                     42000           2993833         229596          

320X180         18              1182                     48000           967823          59448           

320X180         19              1239                     50000           951511          62301           

320X180         20              1304                     51000           850616          54782           

320X180         21              2069                     53000           1571558         80141           

320X180         22              2617                     56000           2372195         129187          

320X180         23              2219                     64000           2100917         145023          

320X180         24              1231                     67000           759719          79818           

320X180         25              1474                     69000           1149257         78376           

320X180         26              598                      71000           8556            30734           

320X180         27              1638                     72000           2641458         70839           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               674                      0               1099898         37577           

320X180         2               1371                     2000            1281439         86451           

320X180         3               5290                     4000            4648663         276215          

320X180         4               1136                     14000           1070795         77719           

320X180         5               7182                     15000           3616322         276077          

320X180         6               943                      23000           563989          29380           

320X180         7               1166                     24000           907897          50486           

320X180         8               1423                     25000           864916          57026           

320X180         9               962                      27000           595509          40632           

320X180         10              1071                     29000           916189          44084           

320X180         11              643                      30000           428918          23311           

320X180         12              1391                     31000           1029623         61892           

320X180         13              1174                     33000           798010          38484           

320X180         14              1137                     35000           849726          49718           

320X180         15              1009                     36000           819409          44065           

320X180         16              2311                     38000           2151704         105364          

320X180         17              4098                     42000           2993833         229596          

320X180         18              1158                     48000           967823          59448           

320X180         19              1225                     50000           951511          62301           

320X180         20              1330                     51000           850616          54782           

320X180         21              2066                     53000           1571558         80141           

320X180         22              2604                     56000           2372195         129187          

320X180         23              2223                     64000           2100917         145023          

320X180         24              1227                     67000           759719          79818           

320X180         25              1503                     69000           1149257         78376           

320X180         26              603                      71000           8556            30734           

320X180         27              1639                     72000           2641458         70839           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               675                      0               1099898         37577           

320X180         2               1371                     2000            1281439         86451           

320X180         3               4856                     4000            4648663         276215          

320X180         4               1141                     14000           1070795         77719           

320X180         5               6991                     15000           3616322         276077          

320X180         6               904                      23000           563989          29380           

320X180         7               1196                     24000           907897          50486           

320X180         8               1603                     25000           864916          57026           

320X180         9               916                      27000           595509          40632           

320X180         10              1073                     29000           916189          44084           

320X180         11              652                      30000           428918          23311           

320X180         12              1414                     31000           1029623         61892           

320X180         13              1178                     33000           798010          38484           

320X180         14              1128                     35000           849726          49718           

320X180         15              978                      36000           819409          44065           

320X180         16              2305                     38000           2151704         105364          

320X180         17              4186                     42000           2993833         229596          

320X180         18              1170                     48000           967823          59448           

320X180         19              1224                     50000           951511          62301           

320X180         20              1305                     51000           850616          54782           

320X180         21              2076                     53000           1571558         80141           

320X180         22              2632                     56000           2372195         129187          

320X180         23              2288                     64000           2100917         145023          

320X180         24              1249                     67000           759719          79818           

320X180         25              1479                     69000           1149257         78376           

320X180         26              593                      71000           8556            30734           

320X180         27              1709                     72000           2641458         70839           

