Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         15              412                      20000           924690          340293          

320X180         16              526                      21000           786187          584370          

320X180         17              500                      23000           214037          744433          

320X180         18              996                      24000           1089054         813806          

320X180         19              430                      30000           258219          350911          

320X180         20              631                      32000           239020          532230          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               125                      0               568387          0               

320X180         2               187                      1000            138075          131822          

320X180         3               386                      2000            616623          228428          

320X180         4               185                      3000            120954          186767          

320X180         5               808                      4000            1320342         787179          

320X180         6               381                      7000            388337          473816          

320X180         7               496                      8000            830432          552241          

320X180         8               359                      9000            358069          477855          

320X180         9               375                      10000           235508          422416          

320X180         10              506                      11000           270689          407046          

320X180         11              661                      13000           548536          395076          

320X180         12              340                      16000           911800          119981          

320X180         13              440                      18000           517615          659258          

320X180         14              314                      19000           212366          402951          

320X180         15              392                      20000           924690          340293          

320X180         16              508                      21000           786187          584370          

320X180         17              487                      23000           214037          744433          

320X180         18              977                      24000           1089054         813806          

320X180         19              416                      30000           258219          350911          

320X180         20              624                      32000           239020          532230          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               120                      0               568387          0               

320X180         2               174                      1000            138075          131822          

320X180         3               358                      2000            616623          228428          

320X180         4               173                      3000            120954          186767          

320X180         5               782                      4000            1320342         787179          

320X180         6               378                      7000            388337          473816          

320X180         7               499                      8000            830432          552241          

320X180         8               362                      9000            358069          477855          

320X180         9               373                      10000           235508          422416          

320X180         10              487                      11000           270689          407046          

320X180         11              650                      13000           548536          395076          

320X180         12              350                      16000           911800          119981          

320X180         13              441                      18000           517615          659258          

320X180         14              311                      19000           212366          402951          

320X180         15              395                      20000           924690          340293          

320X180         16              503                      21000           786187          584370          

320X180         17              490                      23000           214037          744433          

320X180         18              1018                     24000           1089054         813806          

320X180         19              434                      30000           258219          350911          

320X180         20              631                      32000           239020          532230          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               119                      0               568387          0               

320X180         2               177                      1000            138075          131822          

320X180         3               365                      2000            616623          228428          

320X180         4               175                      3000            120954          186767          

320X180         5               763                      4000            1320342         787179          

320X180         6               375                      7000            388337          473816          

320X180         7               513                      8000            830432          552241          

320X180         8               373                      9000            358069          477855          

320X180         9               378                      10000           235508          422416          

320X180         10              500                      11000           270689          407046          

320X180         11              681                      13000           548536          395076          

320X180         12              357                      16000           911800          119981          

320X180         13              447                      18000           517615          659258          

320X180         14              322                      19000           212366          402951          

320X180         15              414                      20000           924690          340293          

320X180         16              524                      21000           786187          584370          

320X180         17              489                      23000           214037          744433          

320X180         18              990                      24000           1089054         813806          

320X180         19              425                      30000           258219          350911          

320X180         20              625                      32000           239020          532230          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               123                      0               568387          0               

320X180         2               180                      1000            138075          131822          

320X180         3               375                      2000            616623          228428          

320X180         4               179                      3000            120954          186767          

320X180         5               790                      4000            1320342         787179          

320X180         6               384                      7000            388337          473816          

320X180         7               511                      8000            830432          552241          

320X180         8               365                      9000            358069          477855          

320X180         9               377                      10000           235508          422416          

320X180         10              498                      11000           270689          407046          

320X180         11              654                      13000           548536          395076          

320X180         12              344                      16000           911800          119981          

320X180         13              444                      18000           517615          659258          

320X180         14              326                      19000           212366          402951          

320X180         15              425                      20000           924690          340293          

320X180         16              539                      21000           786187          584370          

320X180         17              486                      23000           214037          744433          

320X180         18              983                      24000           1089054         813806          

320X180         19              415                      30000           258219          350911          

320X180         20              626                      32000           239020          532230          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               120                      0               568387          0               

320X180         2               180                      1000            138075          131822          

320X180         3               369                      2000            616623          228428          

320X180         4               180                      3000            120954          186767          

320X180         5               792                      4000            1320342         787179          

320X180         6               377                      7000            388337          473816          

320X180         7               500                      8000            830432          552241          

320X180         8               366                      9000            358069          477855          

320X180         9               372                      10000           235508          422416          

320X180         10              485                      11000           270689          407046          

320X180         11              646                      13000           548536          395076          

320X180         12              341                      16000           911800          119981          

320X180         13              440                      18000           517615          659258          

320X180         14              308                      19000           212366          402951          

320X180         15              398                      20000           924690          340293          

320X180         16              511                      21000           786187          584370          

320X180         17              483                      23000           214037          744433          

320X180         18              984                      24000           1089054         813806          

320X180         19              430                      30000           258219          350911          

320X180         20              628                      32000           239020          532230          

