Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         4               368                      5000            231074          347202          

320X180         5               366                      7000            371014          192698          

320X180         6               824                      8000            814905          836231          

320X180         7               480                      11000           277186          524915          

320X180         8               462                      12000           383462          369723          

320X180         9               458                      14000           329132          443170          

320X180         10              995                      16000           833752          885430          

320X180         11              1860                     20000           2099540         2009506         

320X180         12              465                      25000           539405          365852          

320X180         13              582                      27000           654846          480392          

320X180         14              511                      29000           473374          598158          

320X180         15              1074                     31000           996252          981686          

320X180         16              1436                     34000           454088          1082357         

320X180         17              893                      42000           968391          676987          

320X180         18              558                      45000           218652          754975          

320X180         19              780                      47000           434692          833453          

320X180         20              1771                     50000           2891087         1673068         

320X180         21              831                      55000           837273          923620          

320X180         22              962                      58000           737742          892270          

320X180         23              643                      62000           797615          649542          

320X180         24              1138                     64000           958251          1446012         

320X180         25              914                      67000           710126          1045251         

320X180         26              1127                     69000           1025744         1213595         

320X180         27              694                      72000           219435          921607          

320X180         28              3204                     73000           2945822         3042750         

320X180         29              879                      83000           664582          710028          

320X180         30              694                      86000           516766          645697          

320X180         31              3512                     89000           3774517         3613709         

320X180         32              2384                     99000           2621502         2568452         

320X180         33              3364                     105000          4303886         3100664         

320X180         34              2187                     115000          2142660         2249399         

320X180         35              266                      121000          453665          139537          

320X180         36              494                      122000          382504          427351          

320X180         37              437                      125000          459263          163734          

320X180         38              513                      128000          470892          302623          

320X180         39              1476                     131000          727210          705093          

320X180         40              293                      140000          529861          129979          

320X180         41              365                      142000          171856          334677          

320X180         42              204                      144000          194693          57352           

320X180         43              485                      146000          436528          317436          

320X180         44              234                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               201                      0               423985          37906           

320X180         2               479                      2000            610060          309624          

320X180         3               709                      3000            343114          614248          

320X180         4               622                      5000            231074          347202          

320X180         5               364                      7000            371014          192698          

320X180         6               790                      8000            814905          836231          

320X180         7               462                      11000           277186          524915          

320X180         8               469                      12000           383462          369723          

320X180         9               468                      14000           329132          443170          

320X180         10              1039                     16000           833752          885430          

320X180         11              1930                     20000           2099540         2009506         

320X180         12              477                      25000           539405          365852          

320X180         13              583                      27000           654846          480392          

320X180         14              505                      29000           473374          598158          

320X180         15              1039                     31000           996252          981686          

320X180         16              1455                     34000           454088          1082357         

320X180         17              903                      42000           968391          676987          

320X180         18              559                      45000           218652          754975          

320X180         19              803                      47000           434692          833453          

320X180         20              1786                     50000           2891087         1673068         

320X180         21              837                      55000           837273          923620          

320X180         22              963                      58000           737742          892270          

320X180         23              665                      62000           797615          649542          

320X180         24              1172                     64000           958251          1446012         

320X180         25              904                      67000           710126          1045251         

320X180         26              1097                     69000           1025744         1213595         

320X180         27              660                      72000           219435          921607          

320X180         28              3147                     73000           2945822         3042750         

320X180         29              834                      83000           664582          710028          

320X180         30              689                      86000           516766          645697          

320X180         31              3485                     89000           3774517         3613709         

320X180         32              2343                     99000           2621502         2568452         

320X180         33              3447                     105000          4303886         3100664         

320X180         34              2190                     115000          2142660         2249399         

320X180         35              267                      121000          453665          139537          

320X180         36              471                      122000          382504          427351          

320X180         37              418                      125000          459263          163734          

320X180         38              502                      128000          470892          302623          

320X180         39              1421                     131000          727210          705093          

320X180         40              287                      140000          529861          129979          

320X180         41              362                      142000          171856          334677          

320X180         42              212                      144000          194693          57352           

320X180         43              480                      146000          436528          317436          

320X180         44              230                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               191                      0               423985          37906           

320X180         2               453                      2000            610060          309624          

320X180         3               565                      3000            343114          614248          

320X180         4               342                      5000            231074          347202          

320X180         5               344                      7000            371014          192698          

320X180         6               778                      8000            814905          836231          

320X180         7               462                      11000           277186          524915          

320X180         8               447                      12000           383462          369723          

320X180         9               441                      14000           329132          443170          

320X180         10              978                      16000           833752          885430          

320X180         11              1811                     20000           2099540         2009506         

320X180         12              462                      25000           539405          365852          

320X180         13              555                      27000           654846          480392          

320X180         14              478                      29000           473374          598158          

320X180         15              1008                     31000           996252          981686          

320X180         16              1429                     34000           454088          1082357         

320X180         17              850                      42000           968391          676987          

320X180         18              535                      45000           218652          754975          

320X180         19              761                      47000           434692          833453          

320X180         20              1692                     50000           2891087         1673068         

320X180         21              812                      55000           837273          923620          

320X180         22              952                      58000           737742          892270          

320X180         23              652                      62000           797615          649542          

320X180         24              1248                     64000           958251          1446012         

320X180         25              1199                     67000           710126          1045251         

320X180         26              1082                     69000           1025744         1213595         

320X180         27              666                      72000           219435          921607          

320X180         28              3167                     73000           2945822         3042750         

320X180         29              876                      83000           664582          710028          

320X180         30              715                      86000           516766          645697          

320X180         31              3506                     89000           3774517         3613709         

320X180         32              2492                     99000           2621502         2568452         

320X180         33              3445                     105000          4303886         3100664         

320X180         34              2213                     115000          2142660         2249399         

320X180         35              279                      121000          453665          139537          

320X180         36              490                      122000          382504          427351          

320X180         37              435                      125000          459263          163734          

320X180         38              515                      128000          470892          302623          

320X180         39              1483                     131000          727210          705093          

320X180         40              303                      140000          529861          129979          

320X180         41              376                      142000          171856          334677          

320X180         42              214                      144000          194693          57352           

320X180         43              488                      146000          436528          317436          

320X180         44              229                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               195                      0               423985          37906           

320X180         2               466                      2000            610060          309624          

320X180         3               573                      3000            343114          614248          

320X180         4               351                      5000            231074          347202          

320X180         5               352                      7000            371014          192698          

320X180         6               817                      8000            814905          836231          

320X180         7               473                      11000           277186          524915          

320X180         8               448                      12000           383462          369723          

320X180         9               431                      14000           329132          443170          

320X180         10              994                      16000           833752          885430          

320X180         11              1881                     20000           2099540         2009506         

320X180         12              451                      25000           539405          365852          

320X180         13              558                      27000           654846          480392          

320X180         14              501                      29000           473374          598158          

320X180         15              1037                     31000           996252          981686          

320X180         16              1439                     34000           454088          1082357         

320X180         17              880                      42000           968391          676987          

320X180         18              535                      45000           218652          754975          

320X180         19              765                      47000           434692          833453          

320X180         20              1718                     50000           2891087         1673068         

320X180         21              801                      55000           837273          923620          

320X180         22              957                      58000           737742          892270          

320X180         23              633                      62000           797615          649542          

320X180         24              1135                     64000           958251          1446012         

320X180         25              882                      67000           710126          1045251         

320X180         26              1075                     69000           1025744         1213595         

320X180         27              648                      72000           219435          921607          

320X180         28              3101                     73000           2945822         3042750         

320X180         29              831                      83000           664582          710028          

320X180         30              688                      86000           516766          645697          

320X180         31              3522                     89000           3774517         3613709         

320X180         32              2397                     99000           2621502         2568452         

320X180         33              3435                     105000          4303886         3100664         

320X180         34              2471                     115000          2142660         2249399         

320X180         35              261                      121000          453665          139537          

320X180         36              471                      122000          382504          427351          

320X180         37              435                      125000          459263          163734          

320X180         38              512                      128000          470892          302623          

320X180         39              1458                     131000          727210          705093          

320X180         40              286                      140000          529861          129979          

320X180         41              370                      142000          171856          334677          

320X180         42              206                      144000          194693          57352           

320X180         43              476                      146000          436528          317436          

320X180         44              228                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               190                      0               423985          37906           

320X180         2               457                      2000            610060          309624          

320X180         3               562                      3000            343114          614248          

320X180         4               345                      5000            231074          347202          

320X180         5               346                      7000            371014          192698          

320X180         6               820                      8000            814905          836231          

320X180         7               476                      11000           277186          524915          

320X180         8               464                      12000           383462          369723          

320X180         9               446                      14000           329132          443170          

320X180         10              972                      16000           833752          885430          

320X180         11              1873                     20000           2099540         2009506         

320X180         12              466                      25000           539405          365852          

320X180         13              561                      27000           654846          480392          

320X180         14              491                      29000           473374          598158          

320X180         15              1012                     31000           996252          981686          

320X180         16              1388                     34000           454088          1082357         

320X180         17              881                      42000           968391          676987          

320X180         18              569                      45000           218652          754975          

320X180         19              805                      47000           434692          833453          

320X180         20              1748                     50000           2891087         1673068         

320X180         21              818                      55000           837273          923620          

320X180         22              980                      58000           737742          892270          

320X180         23              648                      62000           797615          649542          

320X180         24              1163                     64000           958251          1446012         

320X180         25              918                      67000           710126          1045251         

320X180         26              1106                     69000           1025744         1213595         

320X180         27              673                      72000           219435          921607          

320X180         28              3143                     73000           2945822         3042750         

320X180         29              841                      83000           664582          710028          

320X180         30              693                      86000           516766          645697          

320X180         31              3552                     89000           3774517         3613709         

320X180         32              2376                     99000           2621502         2568452         

320X180         33              3357                     105000          4303886         3100664         

320X180         34              2157                     115000          2142660         2249399         

320X180         35              274                      121000          453665          139537          

320X180         36              491                      122000          382504          427351          

320X180         37              429                      125000          459263          163734          

320X180         38              491                      128000          470892          302623          

320X180         39              1416                     131000          727210          705093          

320X180         40              299                      140000          529861          129979          

320X180         41              372                      142000          171856          334677          

320X180         42              208                      144000          194693          57352           

320X180         43              483                      146000          436528          317436          

320X180         44              232                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               196                      0               423985          37906           

320X180         2               457                      2000            610060          309624          

320X180         3               555                      3000            343114          614248          

320X180         4               345                      5000            231074          347202          

320X180         5               343                      7000            371014          192698          

320X180         6               781                      8000            814905          836231          

320X180         7               449                      11000           277186          524915          

320X180         8               442                      12000           383462          369723          

320X180         9               430                      14000           329132          443170          

320X180         10              961                      16000           833752          885430          

320X180         11              1874                     20000           2099540         2009506         

320X180         12              470                      25000           539405          365852          

320X180         13              577                      27000           654846          480392          

320X180         14              506                      29000           473374          598158          

320X180         15              1061                     31000           996252          981686          

320X180         16              1582                     34000           454088          1082357         

320X180         17              968                      42000           968391          676987          

320X180         18              563                      45000           218652          754975          

320X180         19              806                      47000           434692          833453          

320X180         20              1806                     50000           2891087         1673068         

320X180         21              862                      55000           837273          923620          

320X180         22              993                      58000           737742          892270          

320X180         23              653                      62000           797615          649542          

320X180         24              1128                     64000           958251          1446012         

320X180         25              908                      67000           710126          1045251         

320X180         26              1156                     69000           1025744         1213595         

320X180         27              680                      72000           219435          921607          

320X180         28              3192                     73000           2945822         3042750         

320X180         29              858                      83000           664582          710028          

320X180         30              717                      86000           516766          645697          

320X180         31              3532                     89000           3774517         3613709         

320X180         32              2426                     99000           2621502         2568452         

320X180         33              3439                     105000          4303886         3100664         

320X180         34              2242                     115000          2142660         2249399         

320X180         35              268                      121000          453665          139537          

320X180         36              478                      122000          382504          427351          

320X180         37              422                      125000          459263          163734          

320X180         38              494                      128000          470892          302623          

320X180         39              1458                     131000          727210          705093          

320X180         40              302                      140000          529861          129979          

320X180         41              373                      142000          171856          334677          

320X180         42              218                      144000          194693          57352           

320X180         43              506                      146000          436528          317436          

320X180         44              236                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               204                      0               423985          37906           

320X180         2               491                      2000            610060          309624          

320X180         3               575                      3000            343114          614248          

320X180         4               344                      5000            231074          347202          

320X180         5               341                      7000            371014          192698          

320X180         6               786                      8000            814905          836231          

320X180         7               448                      11000           277186          524915          

320X180         8               437                      12000           383462          369723          

320X180         9               448                      14000           329132          443170          

320X180         10              996                      16000           833752          885430          

320X180         11              1883                     20000           2099540         2009506         

320X180         12              475                      25000           539405          365852          

320X180         13              574                      27000           654846          480392          

320X180         14              493                      29000           473374          598158          

320X180         15              1022                     31000           996252          981686          

320X180         16              1443                     34000           454088          1082357         

320X180         17              871                      42000           968391          676987          

320X180         18              548                      45000           218652          754975          

320X180         19              783                      47000           434692          833453          

320X180         20              1751                     50000           2891087         1673068         

320X180         21              828                      55000           837273          923620          

320X180         22              973                      58000           737742          892270          

320X180         23              665                      62000           797615          649542          

320X180         24              1164                     64000           958251          1446012         

320X180         25              895                      67000           710126          1045251         

320X180         26              1097                     69000           1025744         1213595         

320X180         27              655                      72000           219435          921607          

320X180         28              3111                     73000           2945822         3042750         

320X180         29              844                      83000           664582          710028          

320X180         30              704                      86000           516766          645697          

320X180         31              3800                     89000           3774517         3613709         

320X180         32              2506                     99000           2621502         2568452         

320X180         33              3534                     105000          4303886         3100664         

320X180         34              2255                     115000          2142660         2249399         

320X180         35              278                      121000          453665          139537          

320X180         36              498                      122000          382504          427351          

320X180         37              439                      125000          459263          163734          

320X180         38              511                      128000          470892          302623          

320X180         39              1472                     131000          727210          705093          

320X180         40              303                      140000          529861          129979          

320X180         41              377                      142000          171856          334677          

320X180         42              214                      144000          194693          57352           

320X180         43              498                      146000          436528          317436          

320X180         44              237                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               203                      0               423985          37906           

320X180         2               475                      2000            610060          309624          

320X180         3               585                      3000            343114          614248          

320X180         4               356                      5000            231074          347202          

320X180         5               352                      7000            371014          192698          

320X180         6               808                      8000            814905          836231          

320X180         7               470                      11000           277186          524915          

320X180         8               451                      12000           383462          369723          

320X180         9               448                      14000           329132          443170          

320X180         10              988                      16000           833752          885430          

320X180         11              1855                     20000           2099540         2009506         

320X180         12              468                      25000           539405          365852          

320X180         13              565                      27000           654846          480392          

320X180         14              502                      29000           473374          598158          

320X180         15              1034                     31000           996252          981686          

320X180         16              1428                     34000           454088          1082357         

320X180         17              880                      42000           968391          676987          

320X180         18              547                      45000           218652          754975          

320X180         19              781                      47000           434692          833453          

320X180         20              1742                     50000           2891087         1673068         

320X180         21              813                      55000           837273          923620          

320X180         22              954                      58000           737742          892270          

320X180         23              636                      62000           797615          649542          

320X180         24              1124                     64000           958251          1446012         

320X180         25              889                      67000           710126          1045251         

320X180         26              1083                     69000           1025744         1213595         

320X180         27              645                      72000           219435          921607          

320X180         28              3129                     73000           2945822         3042750         

320X180         29              814                      83000           664582          710028          

320X180         30              709                      86000           516766          645697          

320X180         31              3486                     89000           3774517         3613709         

320X180         32              2347                     99000           2621502         2568452         

320X180         33              3375                     105000          4303886         3100664         

320X180         34              2219                     115000          2142660         2249399         

320X180         35              268                      121000          453665          139537          

320X180         36              479                      122000          382504          427351          

320X180         37              420                      125000          459263          163734          

320X180         38              490                      128000          470892          302623          

320X180         39              1479                     131000          727210          705093          

320X180         40              294                      140000          529861          129979          

320X180         41              367                      142000          171856          334677          

320X180         42              210                      144000          194693          57352           

320X180         43              481                      146000          436528          317436          

320X180         44              224                      148000          269624          119827          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               193                      0               423985          37906           

320X180         2               460                      2000            610060          309624          

320X180         3               577                      3000            343114          614248          

320X180         4               355                      5000            231074          347202          

320X180         5               363                      7000            371014          192698          

320X180         6               978                      8000            814905          836231          

320X180         7               572                      11000           277186          524915          

320X180         8               454                      12000           383462          369723          

320X180         9               447                      14000           329132          443170          

320X180         10              1010                     16000           833752          885430          

320X180         11              1865                     20000           2099540         2009506         

320X180         12              458                      25000           539405          365852          

320X180         13              565                      27000           654846          480392          

320X180         14              498                      29000           473374          598158          

320X180         15              1067                     31000           996252          981686          

320X180         16              1463                     34000           454088          1082357         

320X180         17              911                      42000           968391          676987          

320X180         18              574                      45000           218652          754975          

320X180         19              825                      47000           434692          833453          

320X180         20              1815                     50000           2891087         1673068         

320X180         21              860                      55000           837273          923620          

320X180         22              1007                     58000           737742          892270          

320X180         23              669                      62000           797615          649542          

320X180         24              1167                     64000           958251          1446012         

320X180         25              894                      67000           710126          1045251         

320X180         26              1096                     69000           1025744         1213595         

320X180         27              651                      72000           219435          921607          

320X180         28              3179                     73000           2945822         3042750         

320X180         29              838                      83000           664582          710028          

320X180         30              700                      86000           516766          645697          

320X180         31              3567                     89000           3774517         3613709         

320X180         32              2352                     99000           2621502         2568452         

320X180         33              3344                     105000          4303886         3100664         

320X180         34              2184                     115000          2142660         2249399         

320X180         35              270                      121000          453665          139537          

320X180         36              475                      122000          382504          427351          

320X180         37              417                      125000          459263          163734          

320X180         38              498                      128000          470892          302623          

320X180         39              1461                     131000          727210          705093          

320X180         40              295                      140000          529861          129979          

320X180         41              367                      142000          171856          334677          

320X180         42              213                      144000          194693          57352           

320X180         43              494                      146000          436528          317436          

320X180         44              232                      148000          269624          119827          

